,Var1,Freq
15246,Rlf,1
15251,Rmdn1,1
15253,Rmdn3,1
15255,Rmi2,1
15259,Rmst,1
15263,Rnase1,2
15264,Rnase10,1
15266,Rnase6,2
15269,Rnaseh2b,1
15271,Rnasek,1
15272,Rnasel,1
15277,Rnd3,1
15278,Rnf10,1
15280,Rnf11,1
15282,Rnf112,1
15283,Rnf113a1,1
15284,Rnf113a2,1
15290,Rnf125,1
15291,Rnf126,1
15293,Rnf13,1
15294,Rnf130,1
15296,Rnf138,1
15297,Rnf139,1
15304,Rnf150,1
15305,Rnf152,1
15306,Rnf157,1
15309,Rnf169,2
15310,Rnf180,1
15315,Rnf19b,1
15317,Rnf207,2
15318,Rnf208,1
15325,Rnf222,1
15326,Rnf223,1
15327,Rnf225,1
15328,Rnf227,1
15330,Rnf26,1
15334,Rnf39,1
15336,Rnf43,1
15340,Rnft1,1
15342,Rngtt,1
15344,Rnpc3,1
15346,Rnpepl1,1
15349,Rnu12,1
15352,Rnu6,1
15353,Rny1,1
15355,Robo1,2
15356,Robo2,3
15357,Robo3,2
15358,Robo4,1
15362,Rom1,1
15363,Romo1,1
15364,Ropn1,1
15366,Ror1,2
15367,Ror2,2
15370,Rorc,3
15371,Rp1l1,1
15372,Rp2,1
15374,Rpa1,1
15380,Rpf1,1
15381,Rpf2,1
15384,Rph3a,2
15385,Rph3al,1
15388,Rpl10a,1
15389,Rpl11,1
15390,Rpl12,1
15391,Rpl13,1
15392,Rpl13a,1
15394,Rpl14-ps1,1
15395,Rpl17,1
15396,Rpl17-ps10,1
15401,Rpl22l1,1
15402,Rpl23,1
15403,Rpl23a,1
15408,Rpl27a-ps4,1
15411,Rpl3,1
15412,Rpl30,1
15414,Rpl32,1
15416,Rpl35,1
15421,Rpl37a,1
15425,Rpl5,1
15426,Rpl6l,1
15427,Rpl7,1
15430,Rpl9,1
15433,Rpn1,1
15435,Rpp21,1
15437,Rpp25l,2
15438,Rpp30,1
15443,Rprm,1
15448,Rps15,1
15450,Rps15a-ps4,1
15451,Rps15a-ps5,1
15453,Rps17,2
15454,Rps18-ps4,1
15455,Rps19,1
15460,Rps25,1
15461,Rps26,1
15462,Rps27,1
15466,Rps4l,1
15467,Rps4x,1
15468,Rps5,1
15469,Rps6,1
15470,Rps6ka1,1
15471,Rps6ka2,2
15473,Rps6ka4,1
15481,Rps8,1
15482,Rps9,1
15484,Rptn,1
15485,Rptor,3
15488,Rpusd4,1
15497,Rreb1,4
15499,Rrm2,1
15504,Rrp12,1
15508,Rrp7a,2
15513,Rsbn1,1
15515,Rsc1a1,2
15518,Rskr,1
15521,Rsph1,1
15524,Rsph4a,1
15527,Rspo2,1
15528,Rspo3,3
15530,Rsrc2,1
15534,Rtcb,1
15539,Rtl4,2
15542,Rtl8a,1
15543,Rtl8b,1
15545,Rtl9,1
15550,Rtn4r,2
15552,Rtn4rl2,2
15553,Rtp2,1
15554,Rtp4,1
15555,Rtraf,1
15564,Runx1,1
15566,Runx2,2
15567,Runx2os3,1
15568,Runx3,1
15571,Rusf1,1
15578,Rxfp2,1
15579,Rxfp3,2
15580,Rxra,2
15582,Rxrg,1
15587,Ryr3,1
15588,S100a1,1
15590,S100a11,1
15591,S100a14,1
15594,S100a4,1
15595,S100a6,1
15596,S100a6-s100a7a,1
15601,S1pr5,1
15602,Saa4,1
15603,Saal1,1
15607,Sae1,1
15609,Sag,1
15611,Sall2,2
15612,Samd1,1
15616,Samd14,1
15617,Samd4,2
15618,Samd4b,1
15620,Samd8,1
15622,Samm50,1
15627,Sar1a,1
15632,Sars,1
15634,Sart1,1
15639,Satb1,4
15640,Satb2,3
15641,Sav1,2
15642,Saxo1,2
15645,Sbds,1
15647,Sbf2,2
15648,Sbk1,3
15650,Sbk3,1
15653,Sbp,2
15654,Sbpl,1
15655,Sbspon,1
15657,Scaf11,2
15661,Scamp1,2
15666,Scand1,1
15669,Scara5,1
15670,Scarb1,2
15673,Scart1,1
15677,Scd3,1
15678,Scd4,1
15679,Scel,1
15683,Scg5,1
15684,Scgb1a1,1
15685,Scgb1b12,1
15686,Scgb1b24,1
15687,Scgb1b7,1
15688,Scgb2b10,1
15689,Scgb2b30,1
15690,Scgb3a1,1
15692,Scimp,1
15695,Scmh1,1
15696,Scml2,1
15699,Scn1b,1
15700,Scn2a,2
15701,Scn2b,1
15703,Scn4a,1
15704,Scn5a,2
15705,Scn8a,3
15707,Scnm1,1
15712,Scrib,1
15716,Scrt1,2
15717,Scrt2,1
15718,Sctr,2
15719,Scube1,1
15720,Scube2,1
15721,Scx,1
15722,Scyl1,1
15725,Sdad1,1
15727,Sdc3,5
15730,Sdcbp2,1
15731,Sdccag8,1
15732,Sde2,1
15738,Sdhb,1
15739,Sdhc,1
15740,Sdk1,1
15741,Sdk2,4
15742,Sdr16c5,3
15743,Sdr39u1,1
15744,Sdr42e1,1
15745,Sdsl,1
15748,Sec11c,1
15749,Sec13,1
15750,Sec14l1,2
15760,Sec24a,1
15761,Sec24b,1
15763,Sec24d,2
15765,Sec61a1,2
15768,Sec61g,1
15769,Sec62,1
15771,Secisbp2,1
15773,Sectm1a,3
15776,Sel1l3,2
15777,Selenbp1,1
15778,Selenof,1
15787,Selenov,1
15789,Selplg,2
15790,Sem1,1
15792,Sema3c,1
15794,Sema3e,1
15796,Sema3g,2
15802,Sema4g,2
15803,Sema5b,1
15804,Sema6a,2
15811,Senp3,1
15813,Senp6,1
15818,Septin1,1
15820,Septin3,2
15822,Septin5,1
15825,Septin8,3
15826,Septin9,4
15828,Serbp1,1
15830,Sergef,1
15832,Serinc2,2
15834,Serinc5,1
15836,Serp2,1
15837,Serpina11,1
15838,Serpina12,1
15839,Serpina1a,1
15840,Serpina1d,1
15841,Serpina1e,2
15842,Serpina3h,1
15843,Serpina3i,1
15844,Serpina3j,1
15846,Serpina4-ps1,1
15847,Serpina6,1
15848,Serpina9,2
15849,Serpinb1a,1
15850,Serpinb1b,1
15851,Serpinb1c,1
15852,Serpinb3c,1
15853,Serpinb6b,2
15856,Serpind1,1
15858,Serpine2,2
15859,Serpinf2,1
15860,Serpini1,1
15863,Sertad3,2
15869,Set,2
15871,Setd1a,2
15873,Setd3,1
15874,Setd4,2
15875,Setd6,3
15876,Setd7,1
15877,Setdb1,1
15880,Sez6,1
15881,Sez6l,2
15882,Sf3a1,1
15885,Sf3b2,1
15886,Sf3b4,1
15887,Sf3b5,1
15889,Sfi1,3
15890,Sfmbt1,1
15891,Sfmbt2,2
15892,Sfn,1
15894,Sfr1,1
15896,Sfrp2,2
15897,Sfrp4,1
15901,Sft2d3,1
15904,Sfxn3,1
15910,Sgcz,4
15914,Sgk3,2
15918,Sgo2a,1
15919,Sgo2b,1
15920,Sgpl1,1
15922,Sgpp2,1
15923,Sgsm1,2
15924,Sgsm2,2
15930,Sh2d1b1,1
15931,Sh2d2a,1
15933,Sh2d4a,2
15934,Sh2d4b,2
15937,Sh2d7,1
15939,Sh3bgrl3,2
15940,Sh3bp1,1
15947,Sh3gl2,1
15948,Sh3gl3,1
15950,Sh3glb2,2
15954,Sh3rf2,1
15955,Sh3rf3,3
15956,Sh3tc1,2
15957,Sh3tc2,1
15958,Sh3yl1,1
15959,Shank1,7
15961,Shank3,3
15964,Shc2,1
15965,Shc3,2
15966,Shcbp1,1
15968,Shd,1
15970,Shfl,1
15972,Shisa2,1
15973,Shisa4,2
15977,Shisa8,1
15978,Shisa9,1
15979,Shisal1,1
15985,Shmt2,1
15988,Shprh,1
15990,Shroom1,2
15991,Shroom2,1
15992,Shroom3,4
15993,Shroom4,1
15994,Shtn1,1
15996,Siah1a,1
15999,Siah3,1
16000,Sidt1,2
16002,Siglec15,2
16003,Siglece,1
16005,Sigmar1,1
16006,Sik1,1
16008,Sik3,1
16009,Sike1,1
16012,Sim1,1
16013,Sin3a,2
16014,Sin3b,1
16016,Sipa1,1
16019,Sirpa,2
16026,Six1,1
16027,Six5,1
16028,Ska1,1
16032,Ski,1
16036,Skil,1
16038,Sla2,2
16041,Slamf1,2
16042,Slamf6,2
16043,Slamf8,1
16045,Slc10a6,1
16046,Slc11a1,1
16047,Slc11a2,2
16048,Slc12a1,1
16049,Slc12a2,2
16050,Slc12a5,4
16051,Slc12a6,2
16052,Slc12a7,2
16053,Slc12a8,2
16054,Slc12a9,3
16056,Slc13a4,1
16058,Slc14a1,3
16060,Slc16a1,1
16062,Slc16a11,1
16063,Slc16a12,1
16067,Slc16a3,1
16068,Slc16a6,2
16070,Slc16a9,1
16071,Slc17a1,1
16074,Slc17a7,1
16076,Slc18a2,1
16077,Slc18b1,2
16084,Slc1a4,1
16085,Slc1a5,1
16087,Slc1a7,2
16088,Slc20a1,2
16090,Slc22a1,1
16091,Slc22a12,1
16092,Slc22a13,1
16093,Slc22a13b,1
16095,Slc22a17,1
16096,Slc22a2,1
16097,Slc22a23,3
16098,Slc22a29,1
16099,Slc22a3,1
16100,Slc22a4,1
16102,Slc22a7,1
16104,Slc23a1,2
16106,Slc23a3,1
16107,Slc24a1,2
16108,Slc24a2,1
16109,Slc24a3,2
16110,Slc24a4,1
16111,Slc24a5,1
16112,Slc25a1,1
16113,Slc25a10,2
16114,Slc25a11,1
16116,Slc25a13,1
16119,Slc25a16,1
16120,Slc25a17,1
16121,Slc25a18,2
16123,Slc25a20,1
16124,Slc25a21,1
16125,Slc25a22,2
16126,Slc25a23,1
16127,Slc25a24,1
16128,Slc25a25,4
16131,Slc25a28,1
16132,Slc25a29,1
16136,Slc25a33,1
16140,Slc25a38,3
16143,Slc25a40,1
16144,Slc25a41,1
16145,Slc25a42,1
16146,Slc25a43,1
16148,Slc25a45,1
16150,Slc25a48,2
16154,Slc26a1,1
16155,Slc26a10,2
16159,Slc26a6,1
16160,Slc26a8,2
16162,Slc27a2,1
16163,Slc27a3,1
16165,Slc27a6,1
16166,Slc28a1,1
16167,Slc28a3,1
16172,Slc2a10,1
16173,Slc2a12,1
16175,Slc2a2,2
16178,Slc2a4rg-ps,1
16179,Slc2a5,1
16182,Slc2a9,1
16183,Slc30a1,1
16185,Slc30a3,2
16194,Slc34a2,1
16195,Slc35a1,1
16198,Slc35a5,1
16200,Slc35b2,2
16201,Slc35b4,1
16202,Slc35c1,1
16203,Slc35c2,2
16205,Slc35d2,1
16206,Slc35d3,1
16210,Slc35e4,1
16211,Slc35f1,1
16214,Slc35f4,1
16217,Slc35g1,1
16218,Slc35g2,2
16220,Slc36a1os,1
16221,Slc36a2,2
16222,Slc36a3,1
16225,Slc37a2,1
16228,Slc38a1,1
16230,Slc38a11,1
16231,Slc38a2,2
16232,Slc38a4,1
16242,Slc39a2,1
16248,Slc40a1,1
16249,Slc41a1,1
16253,Slc43a3,1
16254,Slc44a1,1
16257,Slc45a1,1
16258,Slc45a3,2
16262,Slc47a1,1
16264,Slc49a3,1
16267,Slc4a11,1
16270,Slc4a3,1
16272,Slc4a7,1
16274,Slc4a9,1
16277,Slc5a1,1
16278,Slc5a10,1
16280,Slc5a2,1
16282,Slc5a5,1
16284,Slc5a7,1
16285,Slc5a8,1
16288,Slc6a1,2
16289,Slc6a11,1
16290,Slc6a12,1
16291,Slc6a13,2
16294,Slc6a18,1
16295,Slc6a19,1
16296,Slc6a2,1
16297,Slc6a3,1
16298,Slc6a4,1
16300,Slc6a7,2
16302,Slc7a1,1
16303,Slc7a10,1
16304,Slc7a14,1
16305,Slc7a15,2
16309,Slc7a6os,1
16310,Slc7a7,1
16311,Slc7a8,3
16312,Slc7a9,1
16313,Slc8a1,2
16317,Slc9a1,2
16318,Slc9a2,1
16319,Slc9a3,2
16320,Slc9a5,1
16325,Slc9b2,2
16326,Slco1c1,1
16327,Slco2a1,1
16328,Slco2b1,2
16330,Slco4a1,1
16332,Slco5a1,2
16334,Slfn8,1
16335,Slfnl1,1
16336,Slit1,1
16337,Slit2,1
16338,Slit3,1
16339,Slitrk1,1
16341,Slitrk3,2
16342,Slitrk4,2
16343,Slk,1
16345,Slpi,1
16348,Slurp2,1
16350,Slx4ip,1
16352,Smad2,1
16355,Smad6,1
16357,Smad9,2
16358,Smap1,1
16361,Smarca2,3
16368,Smarcc2,2
16372,Smarce1,1
16373,Smbd1,1
16374,Smc1b,1
16376,Smc3,1
16381,Smco3,1
16384,Smg1,1
16388,Smg8,1
16390,Smim1,1
16391,Smim10l1,1
16394,Smim12,1
16397,Smim17,1
16403,Smim30,1
16404,Smim32,2
16405,Smim34,1
16407,Smim38,1
16408,Smim39,1
16411,Smim5,1
16412,Smim7,1
16414,Smkr-ps,1
16415,Smn1,1
16418,Smoc2,1
16420,Smok2b,1
16425,Smpd4,3
16426,Smpd5,1
16429,Smtn,2
16430,Smtnl2,1
16433,Smurf1,2
16435,Smyd2,2
16436,Smyd3,1
16438,Snai1,1
16439,Snai2,1
16440,Snai3,1
16443,Snap47,1
16448,Snapc4,1
16452,Sncaip,1
16454,Sncg,1
16455,Snd1,1
16456,Sned1,1
16457,Snf8,1
16460,Snhg14,1
16462,Snhg16,1
16463,Snhg17,1
16470,Snhg8,1
16473,Snora31,1
16474,Snora34,1
16475,Snora44,1
16476,Snora62,1
16477,Snorc,1
16478,Snord116l10,1
16479,Snord116l16,2
16480,Snord118,1
16481,Snord2,1
16483,Snord3a,1
16488,Snord53,1
16489,Snord57,1
16490,Snord65,1
16491,Snord85,1
16492,Snph,1
16494,Snrnp200,1
16497,Snrnp48,1
16500,Snrpa1,1
16501,Snrpb,1
16502,Snrpb2,1
16503,Snrpc,1
16507,Snrpn,1
16509,Sntb1,1
16510,Sntb2,1
16512,Sntg2,1
16513,Snu13,1
16517,Snx10,2
16521,Snx14,1
16522,Snx15,1
16525,Snx19,1
16528,Snx22,1
16531,Snx27,1
16535,Snx31,1
16542,Snx9,4
16544,Sobp,1
16553,Sod3,1
16554,Soga3,1
16555,Sohlh2,1
16560,Sorcs2,2
16561,Sorcs3,1
16566,Sos2,1
16567,Sost,1
16568,Sowaha,2
16571,Sox1,1
16572,Sox11,1
16573,Sox12,2
16574,Sox13,1
16575,Sox15,1
16576,Sox17,1
16577,Sox18,2
16578,Sox1ot,2
16579,Sox2,1
16580,Sox3,1
16584,Sox6os,1
16585,Sox7,1
16586,Sox8,2
16588,Sp1,1
16589,Sp100,1
16594,Sp6,1
16595,Sp7,1
16596,Sp8,2
16597,Sp9,2
16599,Spaca1,1
16601,Spaca9,1
16604,Spag16,1
16605,Spag4,1
16606,Spag6,1
16607,Spag6l,1
16609,Spag8,1
16612,Sparcl1,2
16616,Spata13,2
16618,Spata18,1
16620,Spata20,1
16621,Spata21,1
16623,Spata3,1
16624,Spata31d1a,2
16628,Spata46,1
16629,Spata48,1
16633,Spata7,1
16634,Spatc1,2
16636,Spats2,1
16639,Spc25,1
16642,Spdef,1
16645,Spdye4a,1
16648,Speer4c,1
16649,Speer4d,1
16650,Speer4e,1
16651,Speer5-ps1,1
16652,Speer6-ps1,1
16655,Spef2,1
16657,Spem1,1
16659,Spesp1,1
16662,Sphk1,2
16664,Sphkap,2
16665,Spi1,2
16667,Spin1,2
16668,Spin2c,1
16670,Spink4,2
16671,Spink8,1
16672,Spint1,1
16675,Spire2,2
16677,Spns1,1
16678,Spns2,2
16679,Spns3,2
16680,Spo11,2
16688,Spp1,1
16691,Spr,1
16692,Spred1,1
16696,Sprr1a,1
16697,Sprr2b,1
16698,Sprr2e,1
16700,Spry1,1
16701,Spry2,1
16702,Spry4,1
16704,Spryd4,2
16708,Spsb3,1
16709,Spsb4,2
16711,Sptb,2
16713,Sptbn2,3
16715,Sptlc1,1
16716,Sptlc2,1
16718,Sptssb,1
16719,Spty2d1,1
16720,Sqle,1
16721,Sqor,1
16723,Sra1,2
16724,Srarp,1
16728,Srd5a1,1
16729,Srd5a2,1
16731,Srebf1,2
16734,Srf,2
16735,Srfbp1,1
16742,Sros1,1
16743,Srp14,1
16749,Srp9,1
16750,Srpk1,1
16758,Srrm4os,1
16759,Srrt,2
16763,Srsf12,1
16766,Srsf5,1
16768,Srsf7,1
16769,Srsf9,1
16774,Ssb,1
16777,Ssbp3,4
16780,Ssh1,2
16784,Sspn,1
16785,Sspo,1
16790,Sst,1
16791,Sstr1,2
16793,Sstr3,4
16795,Ssu72,1
16798,St14,2
16799,St18,1
16800,St3gal1,1
16803,St3gal4,2
16811,St6galnac5,1
16812,St6galnac6,1
16814,St7l,1
16816,St8sia2,2
16817,St8sia3,2
16818,St8sia3os,1
16820,St8sia5,1
16821,St8sia6,1
16822,Stab1,1
16824,Stac,2
16825,Stac2,2
16826,Stac3,1
16828,Stag2,4
16831,Stambp,1
16834,Stap2,1
16835,Star,1
16840,Stard4,1
16846,Stat2,1
16848,Stat5a,1
16849,Stat5b,1
16850,Stat6,3
16851,Stau1,1
16854,Stc1,2
16855,Stc2,1
16856,Steap1,1
16860,Stim1,1
16863,Sting1,1
16865,Stk-ps2,1
16866,Stk10,1
16867,Stk11,1
16871,Stk24,3
16874,Stk32a,1
16877,Stk33,1
16878,Stk35,1
16884,Stk40,1
16885,Stkld1,1
16886,Stmn1,1
16889,Stmn3,1
16891,Stmnd1,1
16895,Stoml1,1
16899,Stox1,1
16901,Stpg1,1
16902,Stpg2,1
16903,Stpg4,1
16904,Stra6,4
16905,Stra6l,1
16908,Strap,1
16909,Strbp,2
16912,Strn,1
16913,Strn3,1
16914,Strn4,1
16916,Stt3b,1
16917,Stub1,1
16920,Stx12,1
16921,Stx16,2
16922,Stx17,2
16926,Stx3,2
16927,Stx4a,1
16932,Stxbp1,1
16935,Stxbp4,1
16936,Stxbp5,1
16941,Sucla2,1
16948,Sugp2,1
16951,Sulf2,3
16952,Sult1a1,1
16954,Sult4a1,1
16955,Sult5a1,1
16957,Sumf2,1
16959,Sumo2,1
16962,Sun2,1
16967,Supt3,1
16968,Supt4a,1
16970,Supt6,1
16972,Surf1,1
16974,Susd1,1
16975,Susd2,1
16976,Susd3,1
16982,Sv2a,2
16985,Svil,2
16986,Svip,1
16988,Svopl,1
16990,Swsap1,2
16991,Swt1,1
16992,Syap1,1
16994,Syce1,1
16995,Syce3,1
16997,Sycp3,1
16998,Syde1,2
16999,Syde2,1
17001,Syk,3
17002,Sympk,1
17003,Syn1,1
17004,Syn2,2
17005,Syn3,1
17006,Sync,1
17008,Syndig1,1
17009,Syndig1l,2
17014,Syngr1,4
17015,Syngr2,1
17020,Synpo,9
17027,Syt10,1
17028,Syt11,2
17030,Syt13,1
17032,Syt15,1
17033,Syt16,1
17034,Syt17,3
17035,Syt2,4
17038,Syt5,1
17039,Syt6,1
17041,Syt9,1
17042,Sytl1,2
17044,Sytl3,2
17047,T2,3
17048,Taar4,1
17049,Taar8b,1
17053,Tac1,2
17054,Tac2,2
17059,Taco1os,1
17060,Tacr1,2
17061,Tacr2,2
17062,Tacr3,1
17063,Tacstd2,2
17069,Taf11,1
17072,Taf15,1
17075,Taf1c,1
17077,Taf3,2
17078,Taf4,1
17080,Taf5,1
17081,Taf5l,1
17083,Taf7,1
17086,Tafa1,1
17087,Tafa2,1
17088,Tafa5,4
17091,Tagln,2
17092,Tagln2,1
17094,Tal1,1
17095,Taldo1,2
17096,Tamalin,1
17097,Tamm41,1
17101,Tango6,1
17106,Tap2,2
17114,Tas1r3,1
17115,Tas2r107,1
17116,Tas2r138,1
17117,Tasor,1
17120,Tat,1
17126,Tbata,1
17129,Tbc1d10b,2
17133,Tbc1d15,1
17141,Tbc1d2b,1
17142,Tbc1d30,4
17146,Tbc1d5,2
17150,Tbc1d9,3
17152,Tbca,1
17153,Tbcc,1
17154,Tbccd1,2
17156,Tbce,1
17160,Tbkbp1,1
17168,Tbx1,1
17169,Tbx18,3
17172,Tbx6,2
17173,Tbxa2r,2
17174,Tbxas1,1
17175,Tc2n,1
17177,Tcaf2,1
17179,Tcam1,1
17180,Tcap,1
17182,Tcea2,1
17183,Tcea3,1
17185,Tceal5,1
17186,Tceal6,1
17187,Tceal8,1
17188,Tceanc,1
17189,Tceanc2,1
17191,Tcerg1l,1
17192,Tcf12,1
17193,Tcf19,1
17195,Tcf23,1
17196,Tcf25,1
17199,Tcf7,1
17200,Tcf7l1,2
17201,Tcf7l2,1
17202,Tcim,1
17203,Tcl1b2,1
17204,Tcn2,1
17206,Tcp1,1
17207,Tcp10c,1
17215,Tdp2,1
17216,Tdpoz5,1
17217,Tdrd12,1
17219,Tdrd5,1
17221,Tdrd9,3
17224,Tead1,1
17226,Tead4,1
17231,Tedc1,1
17235,Tekt2,1
17237,Tektip1,1
17245,Tent4a,1
17247,Tent5a,2
17248,Tent5b,1
17249,Tent5c,2
17250,Terb1,1
17252,Terf2,1
17254,Tert,2
17256,Tesc,1
17260,Tet1,3
17261,Tet2,1
17262,Tet3,3
17263,Tex10,1
17264,Tex15,1
17265,Tex19.1,1
17266,Tex19.2,1
17271,Tex29,1
17273,Tex33,2
17274,Tex37,1
17275,Tex38,1
17276,Tex43,1
17277,Tex44,1
17278,Tex45,1
17279,Tex52,2
17280,Tex53,1
17283,Tfap2c,1
17287,Tfcp2l1,1
17292,Tff3,1
17295,Tfpi,1
17296,Tfpi2,1
17297,Tfpt,1
17299,Tg,3
17303,Tgfb2,2
17304,Tgfb3,3
17306,Tgfbr2,1
17307,Tgfbr3,1
17310,Tgif2,1
17311,Tgm1,1
17312,Tgm6,1
17313,Tgm7,1
17314,Tgoln1,1
17315,Th,1
17317,Thada,1
17318,Thap1,1
17321,Thap3,1
17324,Thbs1,1
17325,Thbs3,1
17327,Them4,1
17329,Them7,1
17332,Thnsl2,1
17334,Thoc2,1
17335,Thoc2l,2
17337,Thoc5,1
17343,Thrsp,2
17346,Thsd7a,1
17347,Thsd7b,1
17348,Thtpa,1
17351,Thy1,2
17356,Tiam2,3
17358,Ticam2,2
17365,Tigd5,1
17366,Tigit,2
17367,Timd2,1
17368,Timd4,1
17372,Timm13,2
17374,Timm21,1
17377,Timm44,1
17383,Timp1,1
17386,Timp4,2
17387,Tinagl1,3
17393,Tjap1,2
17396,Tk1,1
17401,Tlcd3a,1
17402,Tlcd3b,1
17403,Tlcd4,2
17404,Tlcd5,1
17409,Tle5,1
17411,Tle7,1
17414,Tll1,1
17418,Tlr12,1
17419,Tlr3,1
17420,Tlr4,1
17421,Tlr5,1
17422,Tlr6,1
17423,Tlx3,2
17424,Tm2d1,1
17427,Tm4sf19,2
17428,Tm4sf4,1
17429,Tm4sf5,1
17431,Tm6sf2,1
17432,Tm7sf2,1
17441,Tmc2,1
17442,Tmc3,1
17443,Tmc4,1
17445,Tmc7,2
17452,Tmdd1,1
17455,Tmed10-ps,1
17462,Tmeff1,2
17465,Tmem101,1
17468,Tmem107,1
17470,Tmem109,2
17472,Tmem114,1
17475,Tmem117,2
17476,Tmem120a,1
17478,Tmem121,1
17483,Tmem128,1
17484,Tmem129,1
17486,Tmem131,1
17487,Tmem131l,1
17489,Tmem132b,2
17491,Tmem132cos,1
17492,Tmem132d,1
17493,Tmem132e,2
17497,Tmem140,1
17499,Tmem143,1
17500,Tmem144,4
17501,Tmem145,2
17502,Tmem147,1
17505,Tmem150a,1
17506,Tmem150c,1
17507,Tmem150cos,1
17508,Tmem151a,1
17510,Tmem154,1
17511,Tmem158,1
17512,Tmem160,1
17514,Tmem163,3
17517,Tmem167,1
17521,Tmem17,1
17523,Tmem174,1
17526,Tmem178,2
17527,Tmem178b,3
17531,Tmem181b-ps,1
17532,Tmem181c-ps,2
17533,Tmem183a,1
17534,Tmem184a,2
17535,Tmem184b,5
17537,Tmem185a,1
17541,Tmem190,2
17542,Tmem191,1
17546,Tmem200a,2
17547,Tmem200c,1
17549,Tmem204,1
17552,Tmem213,1
17553,Tmem214,1
17554,Tmem215,3
17556,Tmem217,1
17561,Tmem223,1
17562,Tmem229a,1
17566,Tmem232,1
17567,Tmem234,1
17569,Tmem238,1
17570,Tmem239,1
17571,Tmem240,2
17574,Tmem243,1
17575,Tmem245,2
17576,Tmem248,2
17580,Tmem252,1
17583,Tmem259,1
17585,Tmem263,1
17586,Tmem265,2
17587,Tmem266,1
17589,Tmem270,2
17590,Tmem274,1
17591,Tmem275,1
17594,Tmem33,1
17595,Tmem35a,1
17596,Tmem35b,1
17597,Tmem37,1
17598,Tmem38a,1
17600,Tmem39a,1
17607,Tmem47,1
17609,Tmem50b,1
17610,Tmem51,2
17612,Tmem54,2
17613,Tmem59l,1
17614,Tmem60,1
17616,Tmem62,1
17617,Tmem63a,1
17618,Tmem63b,1
17622,Tmem67,2
17623,Tmem68,1
17626,Tmem74b,1
17627,Tmem82,1
17628,Tmem86a,1
17629,Tmem86b,1
17630,Tmem87a,1
17631,Tmem87b,1
17632,Tmem88,1
17633,Tmem88b,1
17634,Tmem89,1
17637,Tmem91,2
17638,Tmem92,1
17640,Tmem95,1
17642,Tmem98,2
17643,Tmem9b,1
17650,Tmprss13,1
17651,Tmprss3,1
17652,Tmprss7,3
17654,Tmsb15b1,1
17656,Tmtc1,2
17669,Tnfaip8l2,1
17670,Tnfaip8l3,2
17671,Tnfrsf11a,2
17674,Tnfrsf14,1
17675,Tnfrsf17,1
17676,Tnfrsf18,1
17677,Tnfrsf19,2
17678,Tnfrsf21,1
17679,Tnfrsf22,1
17680,Tnfrsf25,2
17682,Tnfrsf8,1
17683,Tnfrsf9,2
17684,Tnfsf12,1
17685,Tnfsf13b,2
17686,Tnfsf14,1
17687,Tnfsf8,1
17689,Tnip1,2
17692,Tnks,1
17695,Tnni1,1
17696,Tnni3,1
17697,Tnnt1,2
17704,Tnrc6b,4
17707,Tns2,2
17709,Tns4,1
17710,Tnxb,2
17712,Tob2,2
17714,Togaram2,2
17717,Tom1l1,1
17723,Tomm5,1
17727,Top1,2
17728,Top1mt,2
17730,Top2b,1
17732,Top3b,1
17733,Topbp1,1
17734,Topors,1
17735,Tor1a,1
17738,Tor2a,2
17739,Tor3a,1
17740,Tor4a,2
17741,Tox,2
17742,Tox2,2
17743,Tpbg,1
17744,Tpbgl,1
17746,Tpcn2,1
17749,Tpd52l2,1
17751,Tph1,1
17755,Tpm2,1
17757,Tpm4,1
17758,Tpmt,1
17762,Tprgl,2
17763,Tprkb,1
17765,Tpsb2,2
17769,Tpx2,2
17772,Trabd2b,2
17774,Traf3,2
17776,Traf3ip2,1
17777,Traf3ip3,1
17778,Traf5,3
17779,Traf6,1
17782,Traip,2
17784,Tram1,1
17789,Trappc10,1
17790,Trappc12,2
17791,Trappc2,1
17793,Trappc3l,1
17794,Trappc6a,1
17796,Trappc8,1
17799,Trdmt1,1
17800,Trem1,1
17801,Trem2,1
17802,Treml2,1
17807,Trhr2,1
17809,Trib1,1
17811,Trib3,1
17813,Trim13,2
17818,Trim21,1
17821,Trim25,1
17824,Trim28,1
17825,Trim29,1
17827,Trim31,1
17829,Trim33,1
17830,Trim35,1
17831,Trim36,2
17832,Trim37,1
17834,Trim41,1
17835,Trim42,2
17837,Trim45,1
17839,Trim47,1
17840,Trim54,1
17841,Trim56,1
17842,Trim59,1
17843,Trim62,1
17844,Trim65,1
17846,Trim67,2
17847,Trim68,1
17848,Trim69,1
17850,Trim71,2
17852,Trim8,3
17854,Trio,3
17858,Trip6,1
17861,Trit1,1
17865,Trmt10b,1
17869,Trmt12,1
17879,Trnp1,3
17892,Trp53tg5,1
17893,Trp73,2
17895,Trpc2,1
17897,Trpc4,1
17899,Trpc6,1
17900,Trpm1,2
17903,Trpm4,1
17904,Trpm5,1
17909,Trpv2,1
17910,Trpv3,2
17911,Trpv4,1
17912,Trpv6,2
17913,Trrap,1
17915,Try4,1
17916,Tsacc,1
17919,Tsc2,2
17921,Tsc22d2,2
17926,Tsg101,1
17928,Tsga10ip,1
17929,Tshr,1
17932,Tshz3,3
17934,Tslp,2
17935,Tsn,1
17937,Tsnaxip1,1
17938,Tspan1,1
