"","Row.names","Gene.Symbol","ID","id","V12CBD","V15CBD","V59CBD","V75CBD","V77CBD","V96CBD","V99CBD","V100CBD","V12DMSO","V15DMSO","V59DMSO","V75DMSO","V77DMSO","V96DMSO","V99DMSO","V100DMSO"
"822","TCEAL4","TCEAL4","202371_at",175,-0.8174926,-0.8278436,-0.820988,-0.79880726,-0.8360525,-0.79179245,-0.8282969,-0.8167282,-0.81633604,-0.81298435,-0.8265881,-0.81123674,-0.82249486,-0.81662405,-0.8141547,-0.8255901
"333","GNPDA1","GNPDA1","202382_s_at",176,0.8664539,1.415436,1.4110967,1.5076942,1.0840064,1.0741867,1.1202879,1.10312,0.7511701,1.3211638,1.1013992,0.9298953,0.7924421,0.7626603,0.77709615,0.7612784
"701","RGS2","RGS2","202388_at",177,-0.4685556,-0.52810407,-0.44898093,-0.48456165,-0.5516733,-0.50358,-0.46618095,-0.44501492,-0.49297512,-0.5441863,-0.4810278,-0.48551103,-0.51001984,-0.5059039,-0.50982547,-0.5117791
"5","ABCF3","ABCF3","202394_s_at",178,-0.26152188,-0.36749187,-0.35312,-0.3506098,-0.27951327,-0.28042176,-0.29204065,-0.25040606,-0.27904755,-0.36353305,-0.3237409,-0.32854366,-0.27206928,-0.2761331,-0.2788986,-0.2777411
"823","TCERG1","TCERG1","202396_at",179,0.87414205,1.0465566,1.0802647,1.0662377,0.92888266,1.0311484,1.0368568,1.0272356,0.7726074,1.2951304,0.8397236,0.935839,0.80978054,0.7889667,0.8184449,0.77193654
"898","USP1","USP1","202413_s_at",180,-0.37944892,-0.36046287,-0.43077317,-0.4090373,-0.5071174,-0.49159265,-0.292892,-0.37871653,-0.40441105,-0.33112925,-0.40555993,-0.3576107,-0.43580058,-0.42764717,-0.42648855,-0.45066753
"422","KEAP1","KEAP1","202417_at",181,0.030795274,-0.03298027,-0.023695761,-0.03527517,-0.046662614,0.044727564,0.033084072,-0.13955496,-0.0076633138,-0.06067029,-0.0280002,-0.017114375,0.010741347,0.00843376,-0.0038726556,-0.005753423
"414","KAT6A","KAT6A","202423_at",182,-0.29296437,-0.24564502,-0.16436315,-0.28464013,-0.21909298,-0.25107646,-0.32677788,-0.32492498,-0.25239402,-0.26489493,-0.21175702,-0.27171612,-0.23681691,-0.24192443,-0.24867222,-0.2481167
"491","MPC2","MPC2","202427_s_at",183,0.29490775,0.40330786,0.35278094,0.5630383,0.2431426,0.30346248,0.24057099,0.4230608,0.15756446,0.5940133,0.19508605,0.37523454,0.13200846,0.15066129,0.14803007,0.12033582
"507","MYC","MYC","202431_s_at",184,0.65414757,0.43237957,0.508743,0.4017866,0.45419738,0.6411328,0.65405804,0.60830677,0.72742593,0.2384048,0.6738281,0.56644577,0.7538642,0.78586066,0.74553835,0.74617904
"757","SLC35B1","SLC35B1","202433_at",185,-0.06089902,-0.07458277,0.078430474,-0.12955248,-0.03535314,0.15177871,-0.045091167,0.027690522,0.122908354,-0.124934494,0.12845546,-0.026316866,0.14101009,0.15143228,0.13686657,0.042455286
"213","DECR1","DECR1","202447_at",187,-0.514122,-0.5046369,-0.5282544,-0.500362,-0.42022562,-0.49400023,-0.5343483,-0.5059636,-0.54830086,-0.56216735,-0.5476801,-0.54458094,-0.53628474,-0.55528927,-0.5462551,-0.5122008
"648","PRSS23","PRSS23","202458_at",188,-0.70086604,-0.73745364,-0.7172417,-0.7495001,-0.68893003,-0.70996726,-0.72868216,-0.64375037,-0.7101894,-0.73951346,-0.7173445,-0.7455407,-0.70603085,-0.7003385,-0.70641285,-0.6967191
"193","CTNNAL1","CTNNAL1","202468_s_at",190,1.1533076,0.9968723,0.99263567,1.1861695,0.89064884,1.1184647,0.7611871,1.3041847,0.84237504,1.0863692,0.84067976,1.0077845,0.82175773,0.8424817,0.7507859,0.9183899
"630","PPIE","PPIE","202494_at",192,0.015702968,-0.03814353,-0.13573761,-0.12715214,-0.07628828,-0.14970723,0.23479062,-0.032715052,-0.0535312,-0.010367158,-0.15759914,-0.07321874,-0.09163557,-0.098508894,-0.0631097,-0.058994092
"225","DNAJB2","DNAJB2","202500_at",193,2.8776362,2.2720356,2.6843994,2.7534049,2.5406427,2.5729733,2.384014,2.4444888,3.0970685,2.0577652,3.1001217,2.9834447,3.0210772,2.974765,2.9412994,2.938223
"68","BCL7B","BCL7B","202518_at",194,-0.13367622,0.08891243,0.07208741,0.08167085,-0.056852434,0.062959045,-0.13996054,-0.2066788,-0.23284319,0.25265992,-0.16252366,-0.12510923,-0.237129,-0.26746562,-0.23559259,-0.21799746
"315","GALE","GALE","202528_at",195,-0.6228225,-0.80824256,-0.81268424,-0.73464346,-0.61791253,-0.7589911,-0.8165202,-0.48822302,-0.67769873,-0.7906188,-0.74177057,-0.7329596,-0.7167417,-0.6886185,-0.6973985,-0.6436067
"360","HMGCR","HMGCR","202540_s_at",196,-0.37668046,-0.013703774,-0.09146535,-0.039911624,-0.124032415,-0.21024187,-0.14908446,-0.4611659,-0.22432011,0.03293212,-0.162924,-0.099402,-0.18084219,-0.167842,-0.1590865,-0.24871309
"640","PRKCD","PRKCD","202545_at",197,-0.70178616,-0.7016924,-0.6610693,-0.6526369,-0.69480294,-0.6848305,-0.7374676,-0.59911484,-0.71385163,-0.70797175,-0.70104194,-0.6975315,-0.7205428,-0.7316516,-0.7199032,-0.7176134
"545","NRIP1","NRIP1","202599_s_at",200,0.32851243,0.35144612,0.519506,0.17659982,0.21195588,0.3127616,0.2112102,0.60961753,0.4252731,0.26547578,0.54075515,0.32777882,0.43053952,0.46666506,0.4191643,0.40921444
"245","EAPP","EAPP","202623_at",203,-0.05498928,0.1270993,0.14211759,0.174057,0.097921215,0.115960285,-0.0074456697,-0.025618974,-0.046486944,0.20843478,0.0112201525,0.055691704,-0.0069777016,-0.015438489,-0.009850983,-0.007923408
"37","APPBP2","APPBP2","202630_at",204,3.3145144,4.4275,4.3501596,4.332094,3.7447715,4.308442,3.5539625,4.3530235,2.8345091,5.283228,3.331201,3.4540675,2.9411726,2.9551027,2.9960754,2.964936
"860","TOPBP1","TOPBP1","202633_at",205,-0.087417185,-0.18994805,-0.1617475,-0.1573854,-0.1643141,-0.2134764,-0.21175833,-0.19476068,-0.07199118,-0.21774207,-0.09102449,-0.118190885,-0.09799068,-0.10373295,-0.123291224,-0.10125801
"443","LPGAT1","LPGAT1","202651_at",207,0.26859993,0.5144549,0.6024257,0.55184156,0.58997434,0.56700635,0.19668823,0.873044,0.28442356,0.63677716,0.37967187,0.39093578,0.303251,0.3217573,0.32447645,0.3528873
"344","GTF2A2","GTF2A2","202678_at",209,0.22501478,0.13465065,0.058331348,0.04737187,0.09278891,-0.019201761,0.31809893,0.05368326,0.2681723,0.06457592,0.20175809,0.19817235,0.25693,0.22103117,0.26944262,0.22975948
"345","GTF2E2","GTF2E2","202680_at",211,0.5641069,0.5922164,0.58633494,0.615944,0.52221006,0.5608936,0.5673095,0.5472627,0.58525956,0.5902229,0.59392965,0.614428,0.5606781,0.5964866,0.5893911,0.55108047
"706","RNMT","RNMT","202683_s_at",212,0.62295383,0.14992766,0.48405012,0.25864607,0.63874894,0.4792322,0.28282616,0.0060684592,0.71580905,-0.15130205,0.62523186,0.46541056,0.6270693,0.6334004,0.6301566,0.67354995
"692","RBM15B","RBM15B","202689_at",213,-0.82361794,-0.85760087,-0.8138954,-0.8533921,-0.80792826,-0.83755064,-0.8378721,-0.77646387,-0.8086494,-0.8705164,-0.81236047,-0.83194566,-0.8112466,-0.8099173,-0.8172033,-0.8076409
"561","OXSR1","OXSR1","202696_at",214,-0.21997696,-0.12992863,-0.172465,-0.17795438,-0.20978875,-0.240133,-0.21512231,-0.21517576,-0.24133454,-0.08729953,-0.21091606,-0.18139331,-0.23593567,-0.24969131,-0.24961644,-0.23740022
"236","DUSP11","DUSP11","202703_at",215,0.10297472,0.33846006,1.1303507,0.55686796,0.4145085,1.2025176,0.00017345941,0.86554617,0.20770645,0.4188536,0.51333696,0.1558072,0.29552725,0.2419868,0.3349027,0.2549403
"113","CCNB2","CCNB2","202705_at",216,2.1893802,2.0802643,1.6847808,1.7987038,1.9453036,1.4676762,2.5896363,1.8004644,2.301813,1.9784033,2.1402702,2.1763492,2.1743124,2.2633438,2.3288147,2.1508412
"829","TES","TES","202720_at",219,-0.33761346,-0.46671897,-0.33548316,-0.42304996,-0.36059278,-0.4361513,-0.575007,-0.32680237,-0.30321804,-0.62101907,-0.3203139,-0.40017313,-0.31665313,-0.33549997,-0.34364405,-0.30583417
"439","LIG1","LIG1","202726_at",221,0.094181165,-0.06421853,0.1330156,-0.12436741,0.036515217,-0.013600599,-0.042514067,-0.032008316,0.13792822,-0.21588558,0.20321868,-0.01769225,0.17561944,0.1514386,0.12971227,0.10482034
"604","PKIG","PKIG","202732_at",222,-0.6984091,-0.6913076,-0.7134672,-0.70037276,-0.69161505,-0.688088,-0.672634,-0.72504014,-0.67954534,-0.7081291,-0.6934608,-0.68198925,-0.6863933,-0.6845057,-0.67646563,-0.6960384
"247","EBP","EBP","202735_at",224,-0.52822334,-0.46536013,-0.508986,-0.52175343,-0.47547585,-0.51444906,-0.44205186,-0.79231274,-0.5389132,-0.46858424,-0.49540955,-0.54398036,-0.49815044,-0.5292572,-0.520861,-0.5242035
"593","PHKB","PHKB","202738_s_at",225,-0.607002,-0.7884936,-0.72310615,-0.7717213,-0.6886407,-0.6983531,-0.65025824,-0.67824745,-0.6239567,-0.8948342,-0.6556579,-0.7123313,-0.6272552,-0.6306785,-0.64199126,-0.6397989
"336","GPC1","GPC1","202756_s_at",227,-0.8695648,-0.90372884,-0.90624964,-0.8915335,-0.8947059,-0.894372,-0.8704512,-0.8894821,-0.872326,-0.92018646,-0.8882486,-0.8833975,-0.87379587,-0.8749324,-0.87712663,-0.8762707
"810","SYNE2","SYNE2","202761_s_at",228,2.0389318,1.6680158,1.9896187,1.7156446,1.819094,1.9227405,1.8420938,1.4852775,2.0671732,1.383854,2.1008494,1.7610317,2.036481,2.0662892,2.0418043,1.9341153
"99","CASP3","CASP3","202763_at",229,0.003549247,0.40491644,0.3717779,0.5691097,0.3159532,0.3731243,-0.1673293,0.29655713,0.01459347,0.73631155,0.07559454,0.27087218,0.016142342,0.0366093,0.029991467,0.09166112
"232","DNTTIP2","DNTTIP2","202776_at",230,-0.52399933,-0.5863687,-0.61655104,-0.60923934,-0.53930753,-0.602504,-0.45089948,-0.5925195,-0.5162397,-0.64528877,-0.55138195,-0.539837,-0.5162102,-0.5244256,-0.51432556,-0.5328029
"560","OXCT1","OXCT1","202780_at",232,1.2848254,0.35305613,0.14845145,0.78107023,0.060381852,0.16462797,1.6882677,0.6935595,0.53102267,0.21760018,0.3731393,0.7750183,0.4677677,0.41329712,0.4094116,0.36684328
"531","NNT","NNT","202784_s_at",233,-0.2962431,-0.35157362,-0.3616593,-0.31578103,-0.44518995,-0.40297732,-0.1685761,-0.31431347,-0.43292433,-0.34035224,-0.41914794,-0.36807704,-0.43903494,-0.44933093,-0.43902647,-0.46477413
"465","MAPKAPK3","MAPKAPK3","202788_at",234,-0.6842631,-0.7583176,-0.7489365,-0.7673722,-0.706974,-0.70505476,-0.71392363,-0.6974706,-0.67864025,-0.7905921,-0.7071439,-0.7281395,-0.68307227,-0.6826534,-0.6855274,-0.68855053
"400","INPP1","INPP1","202794_at",235,0.45866948,0.12326898,0.15557735,0.22399665,0.1007943,0.030679421,0.38296938,0.059947003,0.49626994,-0.1821707,0.417379,0.33757508,0.42495093,0.3758022,0.42535806,0.38123673
"728","SACM1L","SACM1L","202797_at",236,0.38272437,0.2346209,0.35578758,0.32039788,0.17985196,0.265529,0.3656867,0.3611155,0.35197812,0.09772922,0.39036095,0.320112,0.34960866,0.3436553,0.31920996,0.27007192
"793","STAMBP","STAMBP","202811_at",239,-0.7426478,-0.75796074,-0.7877448,-0.7253111,-0.6666817,-0.7004073,-0.7207766,-0.69945693,-0.72521013,-0.75213355,-0.7441744,-0.72808975,-0.7217732,-0.71519995,-0.70941055,-0.70413595
"311","GAA","GAA","202812_at",240,-0.56735843,-0.4633508,-0.5030162,-0.46007013,-0.52689654,-0.5116793,-0.6199733,-0.42180815,-0.53924656,-0.39700598,-0.52279586,-0.50321627,-0.5305186,-0.5339588,-0.54357076,-0.5074507
"813","TARBP1","TARBP1","202813_at",241,0.0110708345,0.002892118,0.0070619006,0.026243677,-0.026704922,-0.108157255,0.10892293,-0.13658325,0.05304798,-0.075467534,0.07595413,0.023560636,0.073341236,0.040268052,0.05161267,0.0027768575
"751","SLC25A4","SLC25A4","202825_at",242,0.3323352,0.062475327,0.15973869,-0.0061692405,-0.012109529,0.10202017,0.19338438,0.1467974,0.2853916,-0.12314925,0.26911506,0.12059046,0.23923701,0.25320062,0.22857603,0.22802015
"577","PCK2","PCK2","202847_at",244,0.73448664,0.564826,0.553158,0.4739978,0.6858374,0.55228233,0.6244886,0.99871385,0.6982847,0.562432,0.67596364,0.5874854,0.69280165,0.72132814,0.653661,0.725848
"367","HPRT1","HPRT1","202854_at",245,1.130862,1.5992955,1.5279268,1.43675,1.2772307,1.2663163,1.1945132,1.1126206,1.0654529,1.6019146,1.2470329,1.2561573,1.0908276,0.99633783,1.0073378,1.0305154
"279","FAH","FAH","202862_at",246,-0.85600096,-0.9035251,-0.8928639,-0.9034812,-0.89544535,-0.8962279,-0.86625195,-0.8684198,-0.86773425,-0.9249419,-0.87389153,-0.8831527,-0.87391865,-0.8687745,-0.872522,-0.8650783
"626","POP4","POP4","202868_s_at",247,0.8283266,0.5683892,0.69031096,0.49289748,0.6833215,0.734836,0.6668122,0.9109064,0.9011865,0.30981642,0.88927406,0.6696145,0.9241598,0.8974366,0.8807936,0.8535497
"202","CYTH1","CYTH1","202880_s_at",248,0.33813748,0.4015195,0.29872543,0.18454078,0.28505036,0.22999051,0.43325284,0.346924,0.40687776,0.36307126,0.40563107,0.3586077,0.39517316,0.41369063,0.43026215,0.33836004
"209","DDIT4","DDIT4","202887_s_at",249,-0.27940446,-0.28687543,-0.31649935,-0.30238488,-0.3129601,-0.3013361,-0.26906088,-0.27173457,-0.30956495,-0.32147032,-0.32708347,-0.30229685,-0.30920723,-0.31602967,-0.30317816,-0.301381
"529","NIT1","NIT1","202891_at",251,0.44330603,0.23397875,0.27293244,0.38977018,0.4766189,0.2649294,0.4087372,0.19547778,0.5272933,-0.047817197,0.44804528,0.46565947,0.54940623,0.50690985,0.5069026,0.53184986
"554","NUP88","NUP88","202900_s_at",252,0.96162474,0.7303491,0.86916673,0.90153015,0.70886415,0.79970765,0.7924597,0.9177803,0.8970883,0.70880014,0.89431626,0.88016886,0.8333059,0.85380197,0.84209704,0.84235686
"914","WFS1","WFS1","202908_at",253,-0.23632032,-0.245504,-0.12059531,-0.22195645,-0.2126624,-0.13876303,-0.24947518,-0.3154877,-0.19119786,-0.27141282,-0.17056556,-0.22439586,-0.18989286,-0.18385878,-0.18617308,-0.20289522
"602","PIN1","PIN1","202927_at",257,-0.73327655,-0.6575768,-0.67093194,-0.6940518,-0.6836895,-0.69814837,-0.6950172,-0.7366544,-0.73922694,-0.63845,-0.7195783,-0.71588427,-0.73978376,-0.7351666,-0.72625935,-0.7353329
"272","ETFB","ETFB","202942_at",258,-0.27837268,-0.2989786,-0.30015433,-0.3387598,-0.24804048,-0.28129795,-0.18159814,-0.33810872,-0.19951059,-0.38529944,-0.21800707,-0.25770837,-0.20752838,-0.18056756,-0.17559727,-0.22438261
"303","FPGS","FPGS","202945_at",259,-0.50983816,-0.60112435,-0.6073198,-0.5914381,-0.45090416,-0.6174127,-0.5480988,-0.5439781,-0.49478993,-0.7422598,-0.54565483,-0.5478821,-0.49809688,-0.5231702,-0.51051134,-0.5061023
"294","FHL2","FHL2","202949_s_at",260,4.088863,3.899516,4.583542,4.4983416,4.1398797,4.061634,4.0689573,4.237891,4.066082,3.3984601,4.404761,4.1000724,4.062355,3.9928389,3.9611068,3.9342673
"187","CRYZ","CRYZ","202950_at",261,-0.14028807,0.2991007,0.4239511,0.57312727,0.2757916,0.43163383,-0.084901884,0.21982813,-0.219644,0.60954285,-0.07574765,0.13071305,-0.1811757,-0.17639865,-0.1737805,-0.15613626
"889","UBE2C","UBE2C","202954_at",262,1.4075695,1.646144,1.2491618,1.2122918,1.4874241,1.254444,1.587832,0.97147083,1.7645326,1.3921298,1.7202773,1.6354516,1.795482,1.8605527,1.8630805,1.7440223
"700","RFX5","RFX5","202963_at",263,0.49413592,0.24098583,0.18794674,0.34738874,0.46457168,0.32760915,0.33190888,0.59907603,0.46007353,0.1281134,0.358762,0.3881313,0.42943525,0.41593614,0.41404095,0.43007952
"45","ARNT2","ARNT2","202986_at",264,-0.43626153,-0.49550936,-0.42075664,-0.5513069,-0.42937294,-0.458049,-0.4463292,-0.80089635,-0.34082785,-0.65146977,-0.3190275,-0.42382142,-0.35586333,-0.33362585,-0.32162037,-0.32172203
"674","PYGL","PYGL","202990_at",265,0.06904106,-0.014832055,-0.04875787,0.010758134,0.17467017,-0.03437789,0.23229563,-0.13391054,0.073039554,0.015198784,0.03741311,0.07992732,0.0912776,0.113769226,0.12760957,0.083718464
"620","POLD4","POLD4","202996_at",266,-0.41354713,-0.48641938,-0.50148815,-0.5223824,-0.49973094,-0.4693375,-0.432365,-0.38688117,-0.40003943,-0.50845486,-0.41265163,-0.45702878,-0.38123608,-0.38987172,-0.40442452,-0.40089166
"248","ECD","ECD","203013_at",267,0.09646729,0.13294797,0.21025306,0.2361804,0.1782709,0.1836609,-0.047090374,0.18349577,0.065413274,0.16953272,0.12963583,0.13773939,0.066393964,0.06406514,0.081450574,0.058891237
"668","PTPRK","PTPRK","203038_at",268,-0.03417115,-0.049116857,-0.03831631,0.11140475,0.06151923,-0.054034777,-0.020806806,-0.018163646,0.03898735,-0.18994048,0.024489352,0.05062651,0.040112466,0.012337663,0.03467204,0.01206351
"839","TIMELESS","TIMELESS","203046_s_at",269,3.2341342,1.9578121,2.7711537,2.7922006,2.3358552,2.9723854,2.4028447,3.1397977,3.1911304,1.5168642,3.258208,2.9421744,3.3001127,3.3305557,3.137006,3.108898
"825","TCTA","TCTA","203054_s_at",272,0.8590275,0.7302526,0.90164495,0.68868214,0.9599519,0.83693266,0.7587929,1.138123,0.9291829,0.6269495,0.97301006,0.8027728,0.91711116,0.9430732,0.9137499,1.0181609
"582","PDHX","PDHX","203067_at",273,-0.51069444,-0.31301838,-0.16802417,-0.27061886,-0.3746762,-0.30623022,-0.59017915,-0.2906672,-0.6119201,-0.124609396,-0.44852453,-0.4608116,-0.60795486,-0.5919531,-0.6027576,-0.59539366
"430","KLHL21","KLHL21","203068_at",274,-0.35838547,-0.4517846,-0.42787653,-0.43135664,-0.43279997,-0.42035022,-0.40856203,-0.53564507,-0.39167452,-0.52563334,-0.4081359,-0.40374702,-0.42868996,-0.41649124,-0.41264474,-0.42475677
"171","COG2","COG2","203073_at",275,1.9522299,1.8111303,2.3747673,2.080325,1.5068132,1.8982999,1.8233376,1.905292,1.8754039,2.0691233,2.1544204,1.9093101,1.8075727,1.8260751,1.8703566,1.7487115
"229","DNM1L","DNM1L","203105_s_at",276,0.6798023,0.88484085,1.0964253,0.71637005,0.97323114,1.046591,0.66530114,0.60425556,1.1943858,0.6967001,1.2552389,1.0463508,1.2929792,1.3203292,1.2402879,1.243712
"571","PAN2","PAN2","203117_s_at",277,-0.7740215,-0.8486059,-0.8486647,-0.856897,-0.7895729,-0.82603335,-0.79817516,-0.80814236,-0.77536327,-0.8352728,-0.8062717,-0.80992717,-0.7876,-0.7777562,-0.7779974,-0.77550817
"107","CCDC86","CCDC86","203119_at",278,0.36577606,0.312096,0.33596027,0.39764675,0.45794895,0.38681632,0.38796952,0.6236378,0.36633712,0.24405463,0.32165164,0.37637594,0.38861394,0.3610788,0.3620408,0.3427325
"864","TP53BP2","TP53BP2","203120_at",279,-0.47006065,-0.5140356,-0.5365752,-0.6136632,-0.42135116,-0.46562007,-0.39053807,-0.54580307,-0.4091775,-0.5556773,-0.47984254,-0.5023089,-0.41350204,-0.3906433,-0.37999356,-0.39750272
"348","HAT1","HAT1","203138_at",282,-0.12957926,-0.32824123,-0.17477252,-0.21804042,-0.09034556,-0.09596173,-0.38053373,-0.06930978,-0.23919643,-0.36878356,-0.22190465,-0.31918478,-0.24490383,-0.23096973,-0.25783452,-0.23595606
"843","TIMP2","TIMP2","203167_at",284,-0.1152474,0.18105483,0.19530505,0.1616464,0.16317548,0.29594004,-0.11297917,0.33811224,0.005540142,0.32921988,0.023702895,0.0411921,-0.0054432657,0.043684494,0.039076727,0.062782176
"727","S100A4","S100A4","203186_s_at",286,2.7442572,-0.045574162,0.7725493,0.46373764,0.85798573,1.0870966,3.2413547,-2.726481,2.7373827,-1.7782373,2.2107184,1.3488811,2.4035542,2.4422345,2.7273183,2.168717
"616","PMM2","PMM2","203201_at",289,-0.57281595,-0.61036515,-0.6057711,-0.62327206,-0.5209498,-0.6002416,-0.60483414,-0.54516745,-0.5741748,-0.6625473,-0.5871377,-0.5981238,-0.5677522,-0.58875555,-0.5921883,-0.5780577
"502","MTFR1","MTFR1","203208_s_at",290,1.4640019,1.4816076,1.5566506,1.1176924,1.4230105,1.4258313,1.3673766,1.536453,1.762116,1.2592134,1.7455455,1.5297637,1.7415334,1.7699043,1.7840644,1.7898878
"698","RFC5","RFC5","203209_at",291,-0.37126616,-0.40883294,-0.52501374,-0.413826,-0.41322774,-0.47070134,-0.17559877,-0.43624896,-0.30684495,-0.48654112,-0.37237415,-0.3175066,-0.31535769,-0.2921937,-0.2859008,-0.30142215
"791","ST3GAL5","ST3GAL5","203217_s_at",293,-0.69061285,-0.74290586,-0.6692591,-0.7872895,-0.69645303,-0.6803905,-0.7200655,-0.66613144,-0.6800295,-0.7493855,-0.6658198,-0.73290044,-0.6996433,-0.65185016,-0.67803806,-0.6361171
"566","PAFAH1B3","PAFAH1B3","203228_at",296,-0.10949934,-0.09415867,-0.17906016,-0.04231028,0.10695511,-0.12261494,0.17623246,0.17549573,0.0008767556,-0.03905626,-0.048958074,0.022592762,0.02608723,0.07167826,0.1206975,0.069193535
"398","IL4R","IL4R","203233_at",297,0.107535765,0.31743568,0.1630073,0.17440581,0.34137574,0.10478032,0.028839689,0.43528786,0.15692659,0.45765036,0.11976067,0.178511,0.07763113,0.12522513,0.15175276,0.17981315
"540","NPRL2","NPRL2","203246_s_at",298,-0.45410055,-0.48619276,-0.43508288,-0.35198244,-0.52136827,-0.42564246,-0.4755298,-0.45027837,-0.42925447,-0.5690862,-0.40463004,-0.41080287,-0.41825873,-0.43238327,-0.4339622,-0.4355626
"130","CDH3","CDH3","203256_at",299,-0.63217556,-0.7557936,-0.6753778,-0.7666715,-0.7020173,-0.71686983,-0.7126467,-0.5765268,-0.604658,-0.8314622,-0.6141673,-0.6819194,-0.59932804,-0.61888117,-0.6232491,-0.6265983
"234","DRAP1","DRAP1","203258_at",300,-0.53045106,-0.3946859,-0.43832847,-0.3939514,-0.5064712,-0.45141196,-0.4974944,-0.37484556,-0.5529146,-0.32432288,-0.5043537,-0.47785708,-0.5534934,-0.5497621,-0.55564266,-0.55403024
"250","EDEM1","EDEM1","203279_at",301,-0.7377016,-0.7669777,-0.7744405,-0.8011757,-0.7836181,-0.77545637,-0.73434716,-0.77926606,-0.7091053,-0.84070486,-0.72140825,-0.7402806,-0.7039382,-0.7018685,-0.7179997,-0.7291358
"222","DMTF1","DMTF1","203301_s_at",305,0.25876468,0.06633566,0.15915348,0.12470552,0.1758398,0.21588714,0.18919814,0.44267514,0.21150531,-0.0014942863,0.16717502,0.13140403,0.21487996,0.19933192,0.20994657,0.26914355
"205","DCK","DCK","203302_at",306,-0.085965626,-0.2601116,-0.1776954,-0.16177386,-0.21732575,-0.15535152,-0.053386804,0.08000175,-0.18813503,-0.27348578,-0.19998023,-0.19188324,-0.19901231,-0.19078864,-0.21212442,-0.18310836
"242","DYNLT3","DYNLT3","203303_at",307,-0.34564945,-0.44455752,-0.52848977,-0.49180004,-0.3895726,-0.4492176,-0.27407455,-0.5747152,-0.3357017,-0.53009105,-0.41029274,-0.3906824,-0.32284224,-0.32370898,-0.31723008,-0.34410143
"65","BAMBI","BAMBI","203304_at",308,-0.2412107,-0.3902269,-0.29229966,-0.33674353,-0.22997816,-0.32455835,-0.3719007,-0.2877424,-0.25771564,-0.48914146,-0.2766153,-0.3250046,-0.27870095,-0.27411515,-0.3025426,-0.26731595
"755","SLC35A1","SLC35A1","203306_s_at",309,-0.6425832,-0.71270484,-0.68547916,-0.7320782,-0.6673497,-0.6699157,-0.6332228,-0.60674214,-0.6382528,-0.77717435,-0.64026093,-0.6827178,-0.63075817,-0.6327157,-0.63180417,-0.64593625
