cid,SMILES,value
3238767,CC1=CC(=CC=C1)C2=NC(=C(O2)C)CN3CCCC(C3)C(=O)NC4CCCCCC4,1
3239131,C1=CC=C(C(=C1)CN2C=NC3=C(C2=O)OC4=CC=CC=C43)Cl,0
3239168,C1=CC2=C(C(=C1)OC(F)F)N=CC=C2,0
3239295,CC(C)(C)C(=O)NC(=C(Cl)Cl)P(=O)(O)O,0
3239492,C1CN(CCN1C2=CC=CC=C2F)C3=NC4=CC=CC=C4N5C3=NN=N5,0
3239546,C1=CC=C(C=C1)NC2=NC3=C(C(=O)S2)SC=C3,0
3239810,CC1=C(NC2=C1C(=O)CC(C2)C3=CC=CC=C3)C(=O)OCCOC,1
3239832,C(CS(=O)CCNC(=O)C(F)(F)F)NC(=O)C(F)(F)F,0
3239866,C1=CC=C(C=C1)N2C3=C(C=N2)C(=O)N(C=N3)CC4=CC=CC=N4,0
3240032,C1=CC(=CN=C1)C(=O)NC2=CC=C(C=C2)C3=NOC(=N3)C4=CC=CS4,0
3240433,CN1CCN(CC1)CCNC(=O)NC2=CC=CC=C2C(F)(F)F,0
3240920,C1=CN2C=NNC(=O)C2=C1,0
3241221,C1=CC(=CC=C1N2C(=O)C3=C(C=CS3)NC2=O)F,0
3241282,CCOCCCNC(=O)C1C2C3=CC=CC=C3CCN2C(=O)C4=CC=CC=C14,0
3241637,C1=CC=C2C(=C1)N=CN2C3=NC(=CC(=N3)C(F)(F)F)C4=CC=CO4,0
3242212,CN1CCN(CC1)CCCNC(=O)C2=CC3=C(S2)C4=CC=CC=C4OC3=O,0
3242507,CC1(NC(CC(=N1)C2=CC(=CC=C2)OC)C3=CC=CC=C3O)C,0
3242718,CC1=CC(=O)OC(=C1C(=O)NCCCN2CCN(CC2)C3=CC=CC=C3F)C,0
3242963,C1=COC(=C1)C2=CN=NN2C3=CC=C(C=C3)N,0
3242999,C1COCCN1C2=NC3=NNC(=C3C(=N2)C4=CC=CC=C4)N,0
3243169,C1=COC(=C1)/C=N/C2=NN=C(S2)NC(=O)C3=CC=C(C=C3)F,0
3243326,C1=CC=C(C=C1)C(C(=O)NC2=NC=CS2)NS(=O)(=O)C3=CC=C(S3)Br,0
3243365,C1CCCN(CC1)C2=NN=C(S2)N,0
3243386,C1=CC=C(C=C1)C2=NN=C(O2)NC3=NC4=C(C=CC=C4S3)F,0
3243478,CN1CCN(CC1)C(=O)C2=CC3=C(C=C2)SC4=CC=CC=C4C(=O)N3CC=C,0
3243578,C1=COC(=C1)CN2C3=C(C(=O)N(C(=N3)SCC#N)C4=CC=C(C=C4)F)SC2=S,0
3243776,CCN1C2=C(C=CC(=C2)C(=O)N3CCC4(CC3)OCCO4)SC5=CC=CC=C5C1=O,0
3243778,C1=CC=C2C(=C1)C(=O)NC3=C(S2)N=CC=C3,0
3243853,C1=CC=C2C(=C1)C(=O)N3C(=N2)C=CC(=N3)NCC4=CC=CO4,0
3244081,C1CC(CN(C1)CC(=O)N2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)O.Cl,0
3244139,C1CCC(CC1)N2CC(CC2=O)C(=O)NCCC3=CCCCC3,1
3244517,CC(=O)N1CCC2=C1C=CC(=C2)S(=O)(=O)NC3=CC=CC(=C3)C(F)(F)F,0
3244877,C1CN(CCN1CCOCCO)CC(=O)N2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,0
3245420,C1=CC=C(C=C1)C2=NC3=C(N2)C(C(=C(O3)N)C#N)C4=CN=CC=C4,0
3245442,CCOC(=O)C1CCN(CC1)C(C2=CN=CC=C2)C3=C(SC(=C3C)C)NC(=O)C4=CC=CO4,1
3245747,C1=COC(=C1)C2=CN=NN2C3=CC=C(C=C3)NC(=O)C4=CC=C(C=C4)F,0
3245807,C1=CC=C(C=C1)C(C(=O)NC2=CC=CC=N2)NS(=O)(=O)C3=CC=CC4=NSN=C43,0
3273047,CCOC(=O)C1=C(SC2=C1CCN(C2)C(C)C)NC(=O)C3=CC=C(C=C3)S(=O)(=O)N4CCCC(C4)C,1
3285355,CCCCCC(C)NC(=S)NC(=O)C1=C(C=CC(=C1)S(=O)(=O)N2CCOCC2)C,1
3296222,CCC1=CC(=C(C=C1OC)O)C2=C(C=NN2)C3=CC=C(C=C3)[N+](=O)[O-],1
3313071,CCCCCN1C2=CC=CC=C2N=C1NCC3=CC=CC=C3OC,1
3315017,C1=CC=C(C(=C1)C(=O)NC2=NN=C(O2)C3=CC=C(C=C3)Cl)Br,0
3338205,CCC1=CC=C(C=C1)OCC2C3=CC(=C(C=C3CCN2C(=O)CC4=CC(=C(C=C4)OC)OC)OC)OC,1
3356745,C1=CC=C2C(=C1)C(=O)[N-]C2=O.[K+],0
3375236,CC1=CC=C(C=C1)C2(CC2C(=O)NC3=C(C=C(C=C3)[N+](=O)[O-])O)C4=CC=C(C=C4)C,1
3384174,CC1CCCCN1C(=O)COC(=O)C2=CC(=C(C=C2)S(=O)(=O)C)[N+](=O)[O-],1
3403289,CC1=CC(=C(N1CC2CCCO2)C)C(=O)COC(=O)C3=C(C4=CC=CC=C4C(=C3)O)O,1
3406013,CC(C)C1C2CC=CC2C3=C(N1)C(=CC(=C3[N+](=O)[O-])Cl)O,1
3411151,COC1=CC=C(C=C1)C2CC(=NN2C(=O)CNC3CCCCC3)C4=CC5=CC=CC=C5C=C4,0
3429039,CC1=C(C=C(C=C1)C2=NN=C(C3=CC=CC=C32)NC4=CC=C(C=C4)O)S(=O)(=O)NCC5CCCO5,1
3448473,C1=CC=C(C=C1)N2C(=O)C3=C(C2=O)C(=CC=C3)N,0
3479414,CC1=C(C2=C(C(=C(C=C2O1)Br)O)Br)C3=CC=CC=C3,1
3485445,CC1=C(C(C(=C(O1)N)C#N)C2=C(C=CC(=C2)[N+](=O)[O-])Cl)C(=O)C,1
3502533,C1=CSC(=C1)C2=CC(=NC(=N2)N3C=C(C=N3)Br)C(F)(F)F,0
3502730,CC1CCC(CC1)N2CC(=O)N(C(C2=O)C3=CC=C(C=C3)F)CC4=CC5=C(C=C4)OCO5,0
3504805,C1=CC=NC(=C1)C2=NC=C(C(=N2)C3=CC=CS3)C4=NN=NN4C5=CC=C(C=C5)Cl,0
3511819,CCN1C=C(C(=N1)C(=O)N2C(CC(=N2)C3=CC4=CC=CC=C4C=C3)C5=C(C=CC(=C5)Br)O)[N+](=O)[O-],1
3560228,CCCCCCCCOC(=O)C1=CC(=C(C(=C1)[N+](=O)[O-])SC2=NC=NC3=C2NC=N3)[N+](=O)[O-],1
3578737,CC1=CC=C(C=C1)CN2CCC(CC2)C3=CC(=NN3)C4=CC=C(C=C4)Cl,1
3580434,CCN1C2=CC=CC=C2C(=C1O)N=NC(=S)NCC3CCCO3,1
3585650,CCN(CC)C(=O)C1=CC2=NC3=CC=CC=C3N=C2C=C1,1
3590596,CC(C)(C)NC1=NC(=NC(=N1)OC2=NN(C(=O)C=C2)C)OC,0
3617270,CC1=CC(=C(C(=C1)C)OCC(CN(C2=CC=CC=C2OC)S(=O)(=O)C3=CC=CC=C3)O)C,1
3629945,CC1=CC=CC=C1OCC(CNC2CCC(CC2)NCC(COC3=CC=CC=C3C)O)O,0
3631689,C1=CC=C(C(=C1)N)NC2=C(C=NC=C2)[N+](=O)[O-],0
3640284,CCCCCN1C2=CC=CC=C2N=C1NCC3=CC=C(C=C3)OC,1
3644119,CC(=NCCC1=CNC2=CC=CC=C21)C3=C(N(C(=O)NC3=O)CC4=CC=CC=C4)O,1
3674517,C1=CC(=CC=C1N)NC2=C(C=NC=C2)[N+](=O)[O-],0
3705611,CC(CC(=O)C1=CC=CC=C1)C(=C)C(=O)C2=CC=CC=C2,1
3708526,CCOC(=O)C1=C(N(C2=C(C1C3=CC=CS3)C(=O)CCC2)C4=CC=C(C=C4)C)N,1
3714831,C1=CC=C2C(=C1)N=C(S2)[S-].[Na+],0
3718766,C1(=NNN=C1Cl)C2=NNC(=N2)Cl,0
3719436,CCCCCCC(=O)N(C1CC(=O)N(C1=O)C2=CC=C(C=C2)F)O,1
3726413,CC(=NCC1=CC(=CC(=C1)OC)OC)C2=C(N(C(=O)NC2=O)CC=C)O,1
3728387,C1=CC=C(C(=C1)C(=O)N/C(=N/C2=NC3=CC=CC=C3O2)/N)F,0
3729222,C1COCCN1C2=NC(=CSC(=C2C#N)NC3=CC=CC=C3)C4=CC=CC=C4,0
3733656,CCOC1=CC(=C(C=C1)C2=NC(=NC=C2OC3=CC=CC=C3Br)N)O,1
3740927,C1=CC=C2C(=C1)N=CC(=N2)SC3=CC=CC=C3Cl,0
3743946,C1=CC(=CC=C1C2=NOC3=C2N=CC(=C3)C(F)(F)F)[N+](=O)[O-],0
3749824,C1=CC=C2C(=C1)N=CC(=N2)SC3=CC=C(C=C3)Br,0
3750046,CC(C)NC1=NC(=NC(=N1)SC)N(C#N)C(C)C(=O)OC,0
3755912,C1=CC2=C(C=C1Cl)C(=O)C(=CN2)C3=C(C=C(C=N3)C(F)(F)F)Cl,0
3757180,CC1=CC(=C(C=C1NC(=S)NC2=CC(=C(C=C2C)O)C(C)C)C(C)C)O,1
3773417,C1=CC=C2C=C(C=CC2=C1)NC3=C(C(=O)OC4=CC=CC=C43)[N+](=O)[O-],0
3786303,COC1=CC=C(C=C1)C2=CN=C(N=C2C3=C(C=C(C=C3)OCC4=CC=CC=C4)O)N,1
3794540,C1=CC=C(C(=C1)C=O)S(=O)(=O)[O-].[Na+],0
3795051,CC12CCCC(C1CCC34C2CCC(C3)(C(=C)C4=O)O)(C)C(=O)OC,1
3806160,CC1=CC=C(C=C1)CN2C3=C(C=CC(=C3)C(F)(F)F)N4CSCC4C2=O,0
3846671,C1=CN=C(N=C1)OC2=C(C=C(C=C2)NS(=O)(=O)C3=CC=C(C=C3)F)Cl,0
3864422,C1CN(CCC1CC2=CC=CC=C2)C(C3=CC=CC=N3)C4=CC(=C5C=CC=NC5=C4O)Cl,1
3920034,C1=CC=C(C(=C1)NC2=NC(=NC(=N2)N)C(F)(F)F)Br,0
3922995,CC1=C(C=C(C=C1)NC(=O)CN2C(=O)C(NC2=O)CC3=CNC4=CC=CC=C43)S(=O)(=O)N5CCCCC5,1
4049585,CCC1=CC=C(C=C1)NC(=O)C2=CC(=C(C=C2)F)S(=O)(=O)NCC3COC4=CC=CC=C4O3,1
4053416,C1=CC(=CC=C1NC2=C(C=NC=C2)[N+](=O)[O-])F,0
4066551,CCN1CCN(CC1)CCCN(CC2=CC=CO2)C(=S)NC3=CC(=C(C=C3)Cl)C,1
4080888,CC1=CC(=CC=C1)NC(=S)N(CCC2=CC(=C(C=C2)OC)OC)CC3=CC=CC=N3,1
4084939,CCC1CCCCN1S(=O)(=O)C2=C(C=CC(=C2)C(=O)NC3=CC(=C(C=C3)C)F)F,1
4098585,CC(C)(C)C1CCC(=NNC2=C(C=C(C=C2)S(=O)(=O)N)[N+](=O)[O-])CC1,1
4099123,CCC(=O)N1CCC2=C1C(=CC(=C2)Br)S(=O)(=O)NCCC3=CC=CC(=C3)C,1
4103676,CCOC1=CC=C(C=C1)N2C(=NC3=C2C=CC(=C3)C(=O)NCCC4=CCCCC4)C,1
4110203,CCOC(=O)C(=NCC1CCCO1)NNC2=CC=CC=C2Cl,1
4119742,CC1CCC2=C(C1)SC(=C2C(=O)NC3=C(C=CC(=C3)Cl)OC)NCC4=CN=CC=C4,1
4127777,CC1=CC=C(C=C1)S(=O)(=O)CCC(=O)C2=CC(=C(C=C2)OC)OC,1
4154228,C1CCCC(CC1)N2CC(=O)N(C(C2=O)C3=CC=C(C=C3)F)CC4=CC5=C(C=C4)OCO5,0
4166081,C1CN(CCC1CC2=CC=CC=C2)CC(COC3=C(C=C(C=C3)F)Cl)O,1
4175295,CC1=CC(=CC=C1)NC(=S)NCC2=CC3=C(C=C2)NC4=C3CCCC4,1
4178741,CCN1C=C(C(=N1)C(=O)N2C(CC(=N2)C3=CC4=CC=CC=C4C=C3)C5=CC=CC=C5O)[N+](=O)[O-],1
4179800,C1=CC=C(C=C1)N2C3=C(C(=O)OC4=CC=CC=C43)N=C2C(F)(F)F,0
4194316,CCCCOC1=CC=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NNC(=S)NCC,1
4202976,CC1=CC2=C(C=C1)C(=C(O2)C(=O)N(CC3=CC=C(C=C3)Cl)C4CCS(=O)(=O)C4)C,1
4219198,CCCCCCCNC1=NC=NC2=C1N(C3=CC=CC=C32)C,0
4227626,CC1=CC(=CC=C1)CN2C(=O)CN=C(C3=C2C=CC(=C3)Cl)C4=CC=CC=C4,1
4229680,CCC1=CC=C(C=C1)NC(=O)C2=CC(=C(C=C2)F)S(=O)(=O)NC3CCCCCC3,1
4230052,CCN1C=C(C(=N1)C(=O)N2C(CC(=N2)C3=CC(=C(C=C3)Cl)Cl)C4=CC=CC=C4O)[N+](=O)[O-],1
4248181,C1=CSC(=C1)C2=CC(=NC(=N2)N3C=C(C=N3)Cl)C(F)(F)F,0
4252281,C1=CC=C2C(=C1)N=C(S2)C(=O)NC3=NN=C(O3)C4=CC=C(C=C4)Cl,0
4255600,CCOC1=CC=C(C=C1)NC(=O)C2=C(SC3=C2CCC(C3)C)NCC4=CN=CC=C4,1
4260390,C1=CC=C(C(=C1)C2=NN=C(O2)NC(=O)C3=NC4=CC=CC=C4S3)Cl,0
4267255,C1CCC(C1)(CNC(=O)CC(C2=CC=CC=C2)C3=C(C=CC(=C3)Br)O)C4=CC=CC=C4,1
4271758,CCOC(=O)C1=C(C2=CC=CC=C2CC1C3CCCC3)N,0
4309009,CCOC(=O)C1CCN(CC1)C2=C(C(=O)C3=CC=CC=C3C2=O)NS(=O)(=O)C4=CC=C(C=C4)Br,1
4331266,CCOC(=O)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])SC2=NC=NC3=C2NC=N3,1
4350740,CCOC(=O)C1=CC=C(C=C1)N2C(C3=C(NN=C3C2=O)C)C4=CC(=C(C=C4)O)OC,1
4353821,CCCCCN1C2=C(N=C1N3CCC(CC3)CC4=CC=CC=C4)N(C(=O)NC2=O)C,1
4361464,C1=CC(=C2C(=C1F)C(=O)C(=CN2)C3=C(C=C(C=N3)C(F)(F)F)Cl)F,0
4409907,CCCCC(CC)C(=O)OC1=CC(=C(C=C1)O)C(C)(C)C,1
4412075,CN1CCN(CC1)C2=NC(=CC(=N2)C(F)(F)F)C3=CC=CC=C3,0
4458830,CC1=CC(=CC(=C1)OCC2C3=CC(=C(C=C3CCN2C(=O)CC4=CC(=C(C=C4)OC)OC)OC)OC)C,1
4463111,CC1CCCC(C1C)NC(=O)COC(=O)C2=CC=C(O2)[N+](=O)[O-],1
4518797,CCN(C1=CC=CC=C1)S(=O)(=O)C2=CC3=C(C=C2)NC=C(C3=O)C(=O)NC4CCCCC4,1
4522345,CC1=C(C=C(C=C1)Cl)NC(=S)NCCCSC2CCCCC2,0
4524451,CC1=C(C=C(C=C1)NC(=O)C2=C(C=CC(=C2)S(=O)(=O)NC3CCCCCC3)F)F,1
4537407,CC(=C)COC1=CC(=C(C=C1)C2=C(C=NN2)C3=CC=C(C=C3)Br)O,1
4611915,CCOC(=O)C1=CC=C(C=C1)NC(=O)C2=C(SC3=C2CCC(C3)C)NCC4=C(C=CS4)C,1
4648579,CCCCN(C)CCNC(=O)C1=CC=C(C=C1)CN2C(=O)C3=C(C=CC(=C3)Br)NC2=S,1
4654504,CC1=CC(=CC=C1)NC(=S)NCCN(C2CCCCC2)C3CCCC3,0
4673237,CC1=C(C=C(C=C1)NC(=S)NCC2=CC=CC=C2)S(=O)(=O)N3CCCCC3,1
4678554,C1=CC=C2C(=C1)C(=C(C(=O)C2=O)CCCCl)O,1
4693985,CCN1CNC(=S)N(C1)CCC2=CC(=C(C=C2)OCC)OCC,1
4694140,CCCCCCNC(=O)CC(C1=CC=CC=C1)C2=C(C=CC(=C2)Br)O,1
4736862,CCCCN1C2=C(C=C(C=C2)Cl)C(=O)C1=O,1
4775163,CC1=CC=C(C=C1)C2=NNC3=C2C(N(C3=O)C4=CC=C(C=C4)F)C5=CC(=C(C=C5)O)OC,1
4781080,C1=CC=C(C=C1)NS(=O)(=O)C2=CC(=C(C=C2)N3C4=CC=CC=C4N=N3)[N+](=O)[O-],0
4850082,CN(C)CCCNS(=O)(=O)C1=CC(=C(C=C1)NC2CCCCCC2)[N+](=O)[O-],0
4860344,CC1=C(C2=C(C=C1)C3(C(=O)N2)C4(C(C5N3CCC5)C(=O)C6=CC7=CC=CC=C7C=C6)C8=CC=CC=C8NC4=O)C,1
4879886,CC(C)C1=CC=CC=C1OCC(=O)NC2CCCC3=CC=CC=C23,0
4895085,C1=CC=C(C=C1)CCN2C(C3=C(C2=O)NN=C3C4=CC=CC=C4O)C5=CC=C(C=C5)Cl,1
4898241,CCC1=CC2=C(C=C1)NC(=O)C23C4(C(C5N3CCC5)C(=O)C6=CC7=CC=CC=C7C=C6)C8=CC=CC=C8NC4=O,0
4982437,CC1=CC=C(C=C1)SCC(=O)NC2=C(C=CC(=C2)[N+](=O)[O-])O,1
5017187,C1CCC(CC1)C(=O)NC(=S)NC2=C(C=C(C=C2)[N+](=O)[O-])O,1
5045172,CCN1C=C(C(=N1)C(=O)N2C(CC(=N2)C3=CC4=CC=CC=C4C=C3)C5=CC=CC=C5O)Cl,0
5053511,CCOC1=C(C(=C(C(=C1)C2C(=C(OC(=C2C(=O)C)C)N)C#N)Br)Br)OC(C)C,1
5066128,CCC1=CC(=CC=C1)NC(=S)N2CCC(C2)C3=CC=CC=C3,0
5076945,C1COCCOCCOCCOCCNC(=S)NCCOCCOCCOCCOCCNC(=S)N1,0
5083160,CC1CC(CN(C1)CCCNS(=O)(=O)C2=CC(=CC3=C2N(CC3)C(=O)C4CC4)Br)C,1
5091166,CCN1C2=C(C=CC(=C2)C(=O)NCCN3CCOCC3)SC4=CC=CC=C4C1=O,0
5100142,C1=CC=C(C=C1)SC2=NC3=CC=CC=C3N=C2,0
5130018,CC1CCN(CC1)C(=O)CSC2=C3CCCCC3=NC4=C2C=CC(=C4)Cl,1
5139896,CC1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)S(=O)(=O)NCCC3=CCCCC3)F,1
5156328,C1CN(CCN1C2=CC=CC=C2)C3=C(C(=O)C4=CC=CC=C4C3=O)NS(=O)(=O)C5=CC=CS5,0
5161671,C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=CS3)C(=O)NC4=CC=NC=C4,0
5169336,C1=CC=C(C=C1)C2C3(C(C4(O2)C(=O)C5=CC=CC=C5C4=O)C6=CC=C(C=C6)[N+](=O)[O-])C(=O)C7=CC=CC=C7C3=O,0
5177930,C1=CC2=C(C=C1C(F)(F)F)C(=O)C(=CN2)C3=C(C=C(C=N3)C(F)(F)F)Cl,0
5183036,CCCCCCCCN1C=NC2=C1C=C(C(=C2N)C)C,1
5225292,CCOC(=O)CSC1=NN=C2N1C3=C(C4=C(S3)CC(CC4)C(C)(C)C)C(=O)N2C5=CC=CC=C5,1
5239157,C1COCCOCCOCCNC(=S)NCCOCCOCCOCCNC(=S)N1,0
5271565,COC(=O)/C=C\C(=O)OC,0
5281162,CCCCC/C=C\C=C\C(=O)OCC,1
5281576,C[C@H]1CCCC(=O)CCC/C=C/C2=C(C(=CC(=C2)O)O)C(=O)O1,1
5282138,CC1=C(C(C(=C(N1)C)C(=O)OC/C=C/C2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OCCOC,1
5283711,C[C@H](CCCC(C)C)[C@H]1CC[C@@H]\2[C@@]1(CCC/C2=C\C=C\3/C[C@H](CCC3=C)O)C,1
5284435,C1=CC=C(C=C1)NC2=C(C=C(C=C2)NC3=C(C=C(C=C3)[N+](=O)[O-])[N+](=O)[O-])S(=O)(=O)[O-].[Na+],0
5284629,CCO[C@H]1[C@@H]([C@H]([C@H](O1)C(COCC2=CC=CC=C2)OCC3=CC=CC=C3)OCC4=CC=CC=C4)O,1
5286552,CCOC(=O)COC1=CC=CC=C1/C=C\[N+](=O)[O-],1
5286775,C1=CC=C(C=C1)C2=C/C(=C\C3=CC=C(C=C3)[N+](=O)[O-])/C(=O)N2C4=CC=CC=C4,0
5288209,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/C(=O)NC2=CC=C(C=C2)O)/C)/C,1
5307230,CCCCCOC(=O)C1=C(C2=C(N1)CC(CC2=O)C3=CC=CO3)C,1
5307369,C1=CC=C2C(=C1)C(N(C2=O)C3=CC=CC=N3)NC4=NC=C(C=C4)Cl,0
5307416,C1=CC=C2C(=C1)N=C(C3=NN=CN23)NCC4=CC=CC=N4,0
5307505,C1=CC=C2C(=C1)N=C(C3=NN=NN23)NC4=C(C=C(C=C4)Br)F,0
5307722,C1COCCN1C2=CC=CC=C2NC3=NC4=CC=CC=C4N5C3=NN=C5,0
5307923,CN1CCN(CC1)CCCNC(=O)C2=CC3=C(S2)C4=CC=CC=C4N(C3=O)C,0
5308567,C1CN2C(=NC3=CC=CC=C32)CN1S(=O)(=O)C4=CC=C(C=C4)Br,0
5308998,C1CN(CCN1C2=CC=CC=C2F)C3=NC4=C(C(=O)S3)SC=C4,0
5309201,CCN1CCN(CC1)CCCNC(=O)C2=CC3=C(C=C2)SC4=CC=CC=C4C(=O)N3,0
5309328,C1=CC=C2C(=C1)C(N(C2=O)C3=CN=CC=C3)NC4=NC=C(C=C4)Cl,0
5309796,CN1CCN(CC1)CCCNC(=O)C2=CC3=C(C=C2)SCCN3CC4=CC=CC=C4,0
5310576,C1=CC2=C(N=C1)SC(=N2)C3=CC=C(C=C3)NS(=O)(=O)C4=CC=CS4,0
5310987,C(/C=C/C(=O)O)N,0
5311110,C([C@H]([C@H]([C@H](C=O)O)O)O)O,0
5320261,CN1CCC2=CC(=C(C3=C2[C@H]1CC4=CC=C(C=C4)OC5=C(C=CC(=C5)C[C@H]6C7=CC(=C(C=C7CCN6C)OC)O3)O)O)OC,1
5324707,C/C=C/CC#N,0
5331678,CC1=C(C=C2CCCCC2=N1)C(=O)/C=C/C3=CC=CC=C3F,1
5332109,CCCCCC(=O)N/N=C/C1=CC=C(O1)[N+](=O)[O-],1
5334895,C1CCN(CC1)C2=NC(=NC(=N2)N/N=C/C3=CC=C(O3)[N+](=O)[O-])N4CCCCC4,0
5336094,CCOC(=O)/C(=C\C1=CC=CC=C1)/C(=O)C2=CC(=C(S2)NC3=CC=CC=C3)C(=O)C,1
5336126,CC(C)C1=CC=C(C=C1)/C=N/N2C(=NN=N2)NC3=CC=CC=C3,0
5336330,CCOC(=O)/C(=C\C1=CN=CC=C1)/C(=O)C2=CC(=C(S2)NC3=CC=CC=C3)C(=O)C,1
5338376,CC1=C(C=C2CCCCC2=N1)C(=O)/C=C/C3=CC=C(C=C3)Br,1
5343354,C1=CC(=CC=C1/C=N/N2C=NNC2=S)Br,0
5348842,C1=CC(=CC=C1SC2=CC=C(O2)/C=N/N3C=NN=C3)Cl,0
5349621,CC1=C(C(C(=C(N1)C)C(=O)OCC=C)/C=C/C2=CC=CC=C2)C(=O)OCC=C,1
5349906,C1=CC=C2C(=C1)C=CC=C2COC3=CC=C(C=C3)/C=N/N4C=NN=C4,0
5350045,C1=CC(=CC=C1SC2=C(C=C(O2)/C=N/N3C=NN=C3)Br)Cl,0
5351409,CCN1CCC(C(C1)C(=O)/C=C/C2=CC=C(C=C2)C)(/C=C/C3=CC=C(C=C3)C)O.Cl,1
5354456,COC(=O)/C=C\C(=O)O,0
5358773,CCOC(=O)/C=C(\C)/SC1=C(C2=CC=CC=C2C(=C1)O)O,1
5368838,C1=CC=C(C=C1)N/C=C/C=C/C=NC2=CC=CC=C2,0
5386939,CC[N+]1(CCC(C(C1)C(=O)/C=C/C2=CC=CC=C2)(/C=C/C3=CC=CC=C3)O)C.[Br-],0
5388001,CCOC(=O)N1C/C(=C\C2=CC=CC=C2)/C(=O)/C(=C/C3=CC=CC=C3)/C1,1
5388983,CC[C@@]1(C[C@H]2C[C@@](C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)[C@]78CCN9[C@H]7[C@@](C=CC9)([C@H]([C@@]([C@@H]8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O.OS(=O)(=O)O,1
5410883,CC1(C(=O)/C(=C\NC2=CC=CC=C2)/C3=C(O1)C=CC4=C3OC(=O)C=C4)C,0
5417930,C1COCCN1/C(=N\O)/P(=O)(N2CCOCC2)N3CCOCC3,0
5469647,CCN1CCC(C(C1)C(=O)/C=C/C2=CC=C(C=C2)C(C)C)(/C=C/C3=CC=C(C=C3)C(C)C)O.Cl,1
5702667,C1=CC=C(C=C1)N/C=C/C=C/C=NC2=CC=CC=C2.Cl,0
5703486,COC1=C(C=CC(=C1)/C=C\2/C(=O)/C(=C/C3=CC(=C(C=C3)O)OC)/COC2)O,1
5707553,CC1=CC=C(C=C1)/C=C/C2=NN(C(=O)CC2)CC3=CC(=C(C=C3)Cl)Cl,1
5710959,CCCCCCOC1=C(C=C(C=C1)/C=C/C(=O)NC2=C(C3=C(S2)CCC3)C(=O)OC)OC,1
5720071,CC1=C(C=C2CCCCC2=N1)C(=O)/C=C/C3=CC=CC=C3Cl,1
5725106,CCOC(=O)/C(=C\C1=CC=C(C=C1)[N+](=O)[O-])/C(=O)C2=CC(=C(S2)NC3=CC=CC=C3)C(=O)C,1
5738116,CC1=CC=C(C=C1)/C=C/C(=O)C2=CC(=CC=C2)NC(=O)C,1
5761549,CCCCCC1=CC(=C2C3=C(CN(CC3)C)C(=O)OC2=C1)O,1
5761858,C/C=C/CSC1=NC2=C(N1C(C)C)C(=O)NC(=O)N2C,0
5762034,C1CCC2(CC1)/C(=C/C#N)/N3C4=CC=CC=C4N=C3O2,0
5770964,COC1=CC(=C(C=C1)C(=O)/C=C/C(=O)N(CC2CCCO2)CC(=O)NC3CCCCC3)O,1
5770966,COCCN(CC(=O)NC1CCCCC1)C(=O)/C=C/C(=O)C2=C(C=C(C=C2)OC)O,1
5770971,COC1=CC(=C(C=C1)C(=O)/C=C/C(=O)N(CC2=CC=C(C=C2)F)C(C3=CC=NC=C3)C(=O)NC4CCCCC4)O,1
5771471,C1=CC=C(C=C1)C2=N/C(=C/C3=CC=CO3)/C(=O)S2,0
5794007,CCOC1=CC(=C(C=C1)N=C/C=C/C2=CC=CC=C2)O,1
5852959,C1=COC(=C1)C(=O)/C=C/C2=C(C=CC(=C2)Br)O,1
5866130,CC1=CC(=C(C=C1)/C(=N\NC2=CC=C(C=C2)[N+](=O)[O-])/C)C,1
5916626,COC1=C(C=CC(=C1)/C=C/C(=O)C2=CC=C(O2)[N+](=O)[O-])O,1
5935594,CCOC(=O)CCC1=CC=C(C=C1)NC(=O)/C=C/C2=CC=C(O2)[N+](=O)[O-],1
5941975,C/C(=N\NC(=S)N)/CC(C)(C)C1CCCCC1,1
5954350,CCCN1C(=O)NN=C1SCC(=O)N2C(C3CCC/C(=C\C4=CC=C(C=C4)OC)/C3=N2)C5=CC=C(C=C5)OC,1
6014624,CCC1CSC(=N1)NC2=CC=C(C=C2)C(=O)/C=C/C3=CC=C(C=C3)Br,1
6034894,CCCCCCN1C2=CC=CC=C2N=C1/C=C/C3=CC=CC=C3,1
6052941,CCCCN(CCC(=O)O)C1=CC=C(C=C1)/C=C/C2=CC=NC3=CC=CC=C23,1
6074923,CCC1CSC(=N1)NC2=CC=C(C=C2)C(=O)/C=C/C3=CC=CC(=C3)C,1
6098302,CC1=CC(=CC=C1)COCC(CC(C)C)N2CCN(CCC2=O)C(=O)C3=CC=C(C=C3)C(C)(C)C,1
