Gene,Sample1,Sample2,Sample3
9.4634,9.4634,9.4514,221780_s_at
7.5575,7.5575,7.2464,221781_s_at
6.5275,6.5275,5.904,221782_at
6.3213,6.3213,5.5955,221783_at
4.5971,4.5971,4.2899,221784_at
4.5021,4.5021,4.9586,221785_at
6.268,6.268,5.5855,221786_at
7.0379,7.0379,6.2051,221787_at
5.4369,5.4369,5.7231,221788_at
8.2095,8.2095,8.2504,221789_x_at
5.8367,5.8367,6.5072,221790_s_at
14.7155,14.7155,14.7075,221791_s_at
6.2489,6.2489,6.2278,221792_at
4.2742,4.2742,4.2428,221793_at
4.7998,4.7998,4.5546,221794_at
4.2743,4.2743,4.2429,221795_at
4.3032,4.3032,4.6734,221796_at
7.1144,7.1144,5.6014,221797_at
14.958,14.958,14.9537,221798_x_at
8.4802,8.4802,7.727,221799_at
7.6346,7.6346,7.476,221800_s_at
4.2744,4.2744,4.2429,221801_x_at
4.2745,4.2745,4.6237,221802_s_at
6.6354,6.6354,6.6685,221803_s_at
8.4721,8.4721,8.9793,221804_s_at
4.2746,4.2746,4.7913,221805_at
10.1079,10.1079,9.4694,221806_s_at
6.6348,6.6348,8.0269,221807_s_at
6.9224,6.9224,6.4191,221809_at
7.8856,7.8856,7.7689,221810_at
6.5102,6.5102,5.8285,221811_at
7.9328,7.9328,8.1274,221812_at
6.5003,6.5003,6.1911,221813_at
4.2747,4.2747,4.6062,221814_at
6.9075,6.9075,6.0177,221815_at
10.8788,10.8788,11.0788,221816_s_at
7.4999,7.4999,8.686,221817_at
7.037,7.037,6.9182,221818_at
8.9637,8.9637,9.1779,221819_at
8.2055,8.2055,7.8925,221820_s_at
10.7431,10.7431,10.9517,221821_s_at
7.9378,7.9378,7.6429,221822_at
6.3201,6.3201,6.8271,221823_at
10.5349,10.5349,9.0622,221824_s_at
7.9433,7.9433,8.3978,221825_at
7.6183,7.6183,7.9416,221826_at
9.6471,9.6471,8.4761,221827_at
5.3535,5.3535,4.243,221828_s_at
13.0382,13.0382,12.5031,221829_s_at
8.0145,8.0145,8.2708,221830_at
7.6951,7.6951,6.8736,221831_at
8.2694,8.2694,7.5586,221832_s_at
7.5047,7.5047,6.5772,221833_at
8.9005,8.9005,7.5383,221834_at
4.4018,4.4018,4.5303,221835_at
7.3081,7.3081,7.291,221836_s_at
4.2748,4.2748,4.2431,221837_at
4.2749,4.2749,5.4693,221838_at
8.5604,8.5604,9.1463,221839_s_at
13.1049,13.1049,11.1675,221840_at
8.2851,8.2851,6.688,221841_s_at
10.3025,10.3025,10.2712,221842_s_at
4.4318,4.4318,5.0468,221843_s_at
10.9639,10.9639,12.3179,221844_x_at
6.14,6.14,6.8896,221845_s_at
5.4097,5.4097,4.3748,221846_s_at
9.4604,9.4604,8.0298,221847_at
6.958,6.958,7.2416,221849_s_at
8.2222,8.2222,8.25,221850_x_at
4.6092,4.6092,5.3116,221851_at
4.275,4.275,4.2432,221852_at
8.7549,8.7549,8.7411,221853_s_at
4.2751,4.2751,4.2674,221854_at
7.4475,7.4475,7.8782,221855_at
7.21,7.21,7.0303,221857_s_at
5.3914,5.3914,5.392,221858_at
6.5009,6.5009,6.7671,221859_at
8.8602,8.8602,8.4791,221860_at
8.21,8.21,6.4117,221861_at
6.2225,6.2225,6.4745,221862_at
4.788,4.788,4.832,221863_at
8.8476,8.8476,8.0024,221864_at
8.3422,8.3422,7.4521,221865_at
7.1727,7.1727,7.0479,221866_at
7.1464,7.1464,5.9138,221867_at
5.6904,5.6904,5.9796,221868_at
6.6219,6.6219,6.106,221869_at
4.3951,4.3951,4.3246,221870_at
6.2351,6.2351,6.7612,221871_s_at
4.6718,4.6718,4.7182,221872_at
7.8767,7.8767,8.6748,221873_at
5.1354,5.1354,5.4477,221874_at
13.7674,13.7674,12.6741,221875_x_at
6.8502,6.8502,6.2623,221876_at
9.0434,9.0434,7.0343,221877_at
7.6388,7.6388,7.4807,221878_at
6.6458,6.6458,4.8272,221880_s_at
5.6363,5.6363,7.2268,221881_s_at
6.1605,6.1605,6.834,221882_s_at
6.3706,6.3706,5.5709,221883_at
5.6436,5.6436,4.2433,221884_at
5.2591,5.2591,4.3207,221885_at
4.2752,4.2752,4.948,221886_at
6.4348,6.4348,6.6053,221888_at
5.2982,5.2982,5.3138,221889_at
8.5117,8.5117,8.5457,221890_at
14.2242,14.2242,13.7026,221891_x_at
5.876,5.876,5.3872,221892_at
7.1823,7.1823,7.0241,221893_s_at
6.0634,6.0634,4.8683,221894_at
6.0353,6.0353,6.6695,221895_at
7.9748,7.9748,9.6273,221896_s_at
6.6676,6.6676,6.1459,221897_at
4.2939,4.2939,5.1051,221898_at
9.9824,9.9824,8.8121,221899_at
4.2753,4.2753,4.818,221900_at
4.2754,4.2754,4.3347,221901_at
4.2756,4.2756,4.9347,221902_at
10.4545,10.4545,10.2958,221903_s_at
6.637,6.637,6.0696,221904_at
8.145,8.145,8.4401,221905_at
6.2253,6.2253,6.0199,221906_at
7.7895,7.7895,7.6119,221907_at
7.6029,7.6029,7.0538,221908_at
8.2149,8.2149,7.3723,221909_at
5.1827,5.1827,5.4473,221910_at
4.2757,4.2757,4.2434,221911_at
6.3613,6.3613,4.4591,221912_s_at
6.2236,6.2236,5.8707,221913_at
5.1846,5.1846,5.8993,221914_at
6.1198,6.1198,6.0456,221915_s_at
5.2674,5.2674,5.5795,221916_at
5.8464,5.8464,6.1591,221917_s_at
9.2561,9.2561,9.1627,221918_at
7.5301,7.5301,7.2629,221919_at
6.2284,6.2284,5.689,221920_s_at
5.0543,5.0543,4.5211,221921_s_at
7.9126,7.9126,7.1597,221922_at
12.4087,12.4087,13.1782,221923_s_at
6.7405,6.7405,6.7224,221924_at
5.7445,5.7445,5.548,221925_s_at
4.2758,4.2758,4.2435,221926_s_at
6.9056,6.9056,7.6093,221927_s_at
6.6268,6.6268,6.8315,221928_at
6.3766,6.3766,5.7016,221929_at
5.2762,5.2762,5.0855,221930_at
8.627,8.627,8.7599,221931_s_at
10.9301,10.9301,12.6291,221932_s_at
4.2759,4.2759,4.2436,221933_at
7.9077,7.9077,8.6476,221934_s_at
6.2415,6.2415,6.7458,221935_s_at
4.2906,4.2906,4.4509,221936_x_at
7.4217,7.4217,6.888,221937_at
7.3292,7.3292,7.3008,221938_x_at
5.6885,5.6885,4.6915,221939_at
7.0087,7.0087,7.3868,221940_at
7.3832,7.3832,7.5372,221941_at
8.8935,8.8935,6.6522,221942_s_at
8.5728,8.5728,8.2851,221943_x_at
6.2,6.2,5.3109,221944_at
6.2577,6.2577,5.8765,221945_at
4.276,4.276,4.2437,221946_at
5.9234,5.9234,4.8959,221947_at
4.532,4.532,4.2438,221948_s_at
5.0157,5.0157,5.4371,221949_at
4.2761,4.2761,4.2439,221950_at
7.8471,7.8471,7.1734,221951_at
14.4848,14.4848,14.5611,221952_x_at
8.3037,8.3037,7.8868,221953_s_at
7.0458,7.0458,7.3719,221954_at
4.2762,4.2762,4.244,221955_at
4.9168,4.9168,4.8151,221956_at
7.3734,7.3734,7.0784,221957_at
4.2763,4.2763,4.2441,221958_s_at
4.2764,4.2764,4.28,221959_at
7.1895,7.1895,7.0152,221960_s_at
6.9486,6.9486,6.2304,221961_at
7.1552,7.1552,6.4197,221962_s_at
7.5616,7.5616,7.5286,221963_x_at
4.2907,4.2907,5.8097,221964_at
8.6244,8.6244,9.3273,221965_at
4.9532,4.9532,5.364,221966_at
5.9564,5.9564,5.9253,221967_at
4.2765,4.2765,4.2442,221968_s_at
13.0547,13.0547,13.3648,221969_at
8.25,8.25,8.1914,221971_x_at
7.1674,7.1674,7.3095,221972_s_at
7.8567,7.8567,8.116,221973_at
6.0745,6.0745,4.9062,221974_at
6.6041,6.6041,5.1719,221975_s_at
5.374,5.374,5.0007,221976_s_at
4.3834,4.3834,4.2443,221977_at
8.191,8.191,7.6229,221978_at
6.6735,6.6735,8.153,221979_at
5.2013,5.2013,5.2719,221980_at
4.3995,4.3995,4.2879,221981_s_at
5.0182,5.0182,4.6693,221982_x_at
9.4808,9.4808,8.2555,221983_at
10.2076,10.2076,9.3913,221984_s_at
11.3876,11.3876,10.0362,221985_at
10.3632,10.3632,9.1132,221986_s_at
6.1848,6.1848,6.9463,221987_s_at
7.3429,7.3429,7.8402,221988_at
8.015,8.015,8.2777,221989_at
6.062,6.062,5.6018,221990_at
4.7423,4.7423,5.9881,221991_at
7.2914,7.2914,6.6225,221992_at
4.2766,4.2766,4.2444,221993_s_at
4.842,4.842,5.1015,221994_at
6.3176,6.3176,6.5729,221995_s_at
4.2767,4.2767,4.4021,221996_s_at
6.1137,6.1137,6.1209,221997_s_at
8.8389,8.8389,8.897,221998_s_at
6.8293,6.8293,6.6726,221999_at
8.2634,8.2634,8.2717,222000_at
8.0767,8.0767,8.0845,222001_x_at
4.5812,4.5812,4.2445,222002_at
4.7349,4.7349,4.4645,222003_s_at
4.2768,4.2768,4.2866,222004_s_at
6.5066,6.5066,6.9021,222005_s_at
8.8947,8.8947,9.3521,222006_at
4.2769,4.2769,4.2445,222007_s_at
4.3266,4.3266,4.2801,222008_at
4.6913,4.6913,4.3098,222009_at
9.8036,9.8036,9.9679,222010_at
8.1847,8.1847,8.6265,222011_s_at
4.5219,4.5219,4.3099,222012_at
4.2975,4.2975,4.288,222013_x_at
7.7332,7.7332,7.6483,222014_x_at
5.2773,5.2773,4.8131,222015_at
4.6363,4.6363,5.211,222016_s_at
9.0502,9.0502,8.4747,222017_x_at
9.1087,9.1087,7.8762,222018_at
5.3705,5.3705,5.1416,222019_at
4.2771,4.2771,4.6682,222020_s_at
10.7742,10.7742,11.0772,222021_x_at
4.7695,4.7695,5.8715,222022_at
6.6611,6.6611,5.7955,222023_at
10.5577,10.5577,8.7346,222024_s_at
5.0581,5.0581,4.8452,222025_s_at
6.5254,6.5254,6.7687,222026_at
8.6249,8.6249,8.8619,222027_at
8.0823,8.0823,8.5441,222028_at
7.6233,7.6233,7.797,222029_x_at
8.5061,8.5061,8.5278,222030_at
4.8028,4.8028,4.2446,222031_at
8.0015,8.0015,7.2962,222032_s_at
4.2772,4.2772,4.2447,222033_s_at
8.8742,8.8742,8.2541,222034_at
11.9776,11.9776,11.6927,222035_s_at
9.0856,9.0856,9.825,222036_s_at
7.4023,7.4023,8.4352,222037_at
5.7571,5.7571,6.0364,222038_s_at
8.5278,8.5278,9.5934,222039_at
10.7656,10.7656,11.3371,222040_at
7.0119,7.0119,7.0159,222041_at
4.6958,4.6958,4.6154,222042_x_at
5.5469,5.5469,5.0174,222043_at
10.6869,10.6869,10.691,222044_at
9.8457,9.8457,9.672,222045_s_at
7.3327,7.3327,7.8929,222046_at
13.2627,13.2627,13.1739,222047_s_at
5.4446,5.4446,5.3738,222048_at
4.2773,4.2773,4.6156,222049_s_at
5.2544,5.2544,5.4444,222050_at
4.9403,4.9403,4.6802,222051_s_at
9.031,9.031,8.4915,222052_at
4.3526,4.3526,4.8461,222053_at
4.5781,4.5781,5.0647,222054_at
4.2774,4.2774,4.4456,222055_at
8.6355,8.6355,7.7579,222056_s_at
7.0624,7.0624,4.8311,222057_at
5.5995,5.5995,5.9339,222058_at
4.2775,4.2775,4.2585,222059_at
5.9187,5.9187,5.5686,222060_at
4.9081,4.9081,4.2448,222061_at
4.2941,4.2941,4.2449,222062_at
4.8864,4.8864,4.889,222063_s_at
7.7843,7.7843,8.161,222064_s_at
8.8315,8.8315,8.7878,222065_s_at
4.7793,4.7793,4.9927,222066_at
9.5991,9.5991,9.5053,222067_x_at
4.3935,4.3935,4.245,222068_s_at
4.2776,4.2776,4.3537,222069_s_at
7.0448,7.0448,6.9541,222070_at
4.5391,4.5391,4.2451,222071_s_at
4.9007,4.9007,5.9852,222072_at
4.2777,4.2777,4.7364,222073_at
6.6424,6.6424,6.621,222074_at
4.5718,4.5718,5.7601,222075_s_at
4.2778,4.2778,4.2638,222076_at
9.3514,9.3514,9.8357,222077_s_at
4.2779,4.2779,4.9316,222078_at
7.5833,7.5833,5.3249,222079_at
4.5393,4.5393,4.9848,222080_s_at
5.5697,5.5697,4.2452,222081_at
5.786,5.786,6.2315,222082_at
4.278,4.278,4.2453,222083_at
4.2781,4.2781,4.6828,222084_s_at
4.3136,4.3136,4.3883,222085_at
4.2782,4.2782,4.2454,222086_s_at
4.5637,4.5637,4.8337,222087_at
6.3532,6.3532,6.0144,222088_s_at
4.3227,4.3227,4.2455,222089_s_at
4.8018,4.8018,4.2456,222090_at
4.5747,4.5747,4.4139,222091_at
4.5529,4.5529,4.8463,222092_at
5.8377,5.8377,5.5149,222093_s_at
5.4355,5.4355,4.5965,222094_at
4.3229,4.3229,4.4821,222095_s_at
4.8435,4.8435,5.7216,222096_x_at
5.4287,5.4287,4.5576,222097_at
4.6764,4.6764,4.902,222098_s_at
9.6812,9.6812,9.5115,222099_s_at
5.3286,5.3286,4.8661,222100_at
6.221,6.221,5.2861,222101_s_at
5.1681,5.1681,4.6064,222102_at
7.198,7.198,7.6608,222104_x_at
8.2417,8.2417,7.3155,222105_s_at
4.6975,4.6975,4.991,222106_at
5.5475,5.5475,5.6503,222107_x_at
5.1263,5.1263,5.3032,222108_at
6.7063,6.7063,6.5711,222109_at
6.1775,6.1775,6.6464,222110_at
6.2173,6.2173,5.5617,222111_at
4.2783,4.2783,4.2613,222112_at
6.2267,6.2267,6.7609,222113_s_at
4.3813,4.3813,4.3709,222114_x_at
5.6651,5.6651,5.181,222115_x_at
5.8145,5.8145,5.924,222116_s_at
4.3527,4.3527,4.31,222117_s_at
7.409,7.409,8.1055,222118_at
9.2187,9.2187,8.0217,222119_s_at
7.0817,7.0817,6.8515,222120_at
4.2785,4.2785,4.2457,222121_at
9.7718,9.7718,9.1879,222122_s_at
4.7275,4.7275,4.8864,222123_s_at
4.6342,4.6342,4.3826,222124_at
6.8931,6.8931,5.9889,222126_at
8.831,8.831,8.1397,222127_s_at
6.2494,6.2494,5.8079,222128_at
8.0078,8.0078,7.7642,222129_at
6.299,6.299,7.508,222130_s_at
7.5912,7.5912,8.2458,222131_x_at
7.5368,7.5368,8.2413,222132_s_at
7.3295,7.3295,6.7797,222133_s_at
5.8135,5.8135,4.4103,222134_at
4.4584,4.4584,5.1371,222135_at
8.3785,8.3785,7.3015,222136_x_at
5.273,5.273,5.5688,222137_at
10.1419,10.1419,8.4707,222138_s_at
7.9698,7.9698,6.1184,222139_at
7.1491,7.1491,6.4527,222140_s_at
5.3997,5.3997,5.0338,222141_at
8.4303,8.4303,8.4142,222142_at
8.5863,8.5863,8.6663,222143_s_at
4.5599,4.5599,4.2458,222144_at
6.8634,6.8634,7.6062,222145_at
12.073,12.073,10.3761,222146_s_at
6.764,6.764,6.8944,222147_s_at
8.2045,8.2045,7.8946,222148_s_at
7.4649,7.4649,6.1378,222149_x_at
10.2055,10.2055,8.4981,222150_s_at
6.6995,6.6995,6.7906,222151_s_at
6.9133,6.9133,6.3489,222152_at
4.8966,4.8966,4.2459,222153_at
7.8467,7.8467,9.2376,222154_s_at
5.7631,5.7631,6.13,222155_s_at
5.1649,5.1649,4.7518,222156_x_at
7.6373,7.6373,8.5329,222157_s_at
8.54,8.54,9.0749,222158_s_at
6.3489,6.3489,5.1734,222159_at
7.4108,7.4108,7.3734,222160_at
4.2786,4.2786,4.2459,222161_at
4.2787,4.2787,4.332,222162_s_at
8.1081,8.1081,8.5462,222163_s_at
7.697,7.697,6.7116,222164_at
7.8503,7.8503,8.3272,222165_x_at
5.4289,5.4289,5.2366,222166_at
5.6897,5.6897,6.175,222167_at
4.5424,4.5424,4.5434,222168_at
6.5221,6.5221,6.5099,222169_x_at
4.2788,4.2788,4.9371,222170_at
4.3302,4.3302,4.246,222171_s_at
5.0885,5.0885,4.2461,222172_at
4.6066,4.6066,4.3141,222173_s_at
4.3124,4.3124,4.8322,222174_at
9.5364,9.5364,9.2214,222175_s_at
4.7915,4.7915,5.1933,222176_at
4.8712,4.8712,4.2462,222177_s_at
4.2789,4.2789,4.9267,222178_s_at
5.5932,5.5932,6.299,222179_at
7.0607,7.0607,5.1749,222180_at
4.4279,4.4279,5.3105,222181_at
10.6571,10.6571,9.5153,222182_s_at
4.687,4.687,4.8374,222183_x_at
5.2529,5.2529,4.4428,222184_at
6.1789,6.1789,6.7048,222185_at
7.837,7.837,8.0255,222186_at
6.959,6.959,6.9965,222187_x_at
4.4194,4.4194,4.2463,222188_at
5.2792,5.2792,5.6401,222189_at
5.9344,5.9344,4.599,222190_s_at
6.6139,6.6139,6.7243,222191_s_at
6.1781,6.1781,6.1406,222192_s_at
6.2961,6.2961,6.0483,222193_at
4.279,4.279,4.2699,222194_at
8.0171,8.0171,7.3947,222195_s_at
4.7572,4.7572,4.2614,222196_at
5.6639,5.6639,4.5967,222197_s_at
4.2791,4.2791,4.3472,222198_at
8.3235,8.3235,7.1532,222200_s_at
6.624,6.624,6.2648,222201_s_at
4.4129,4.4129,4.2464,222202_at
8.2349,8.2349,8.1455,222203_s_at
7.8632,7.8632,7.5036,222204_s_at
5.5948,5.5948,5.2955,222205_x_at
7.4756,7.4756,7.0142,222206_s_at
8.9443,8.9443,8.3164,222207_x_at
5.8115,5.8115,6.0226,222208_s_at
7.0337,7.0337,6.4701,222209_s_at
4.2792,4.2792,5.276,222210_at
4.4328,4.4328,4.6066,222211_x_at
9.1144,9.1144,9.2369,222212_s_at
4.6621,4.6621,5.1589,222213_x_at
7.9023,7.9023,7.109,222214_at
5.8387,5.8387,6.3448,222215_at
7.0107,7.0107,7.1803,222216_s_at
6.3398,6.3398,5.8985,222218_s_at
5.3187,5.3187,5.428,222219_s_at
5.4537,5.4537,5.8638,222220_s_at
7.9395,7.9395,7.9433,222221_x_at
4.2793,4.2793,4.2465,222222_s_at
4.5221,4.5221,4.6506,222223_s_at
5.0203,5.0203,4.6302,222224_at
4.8077,4.8077,5.067,222225_at
4.2794,4.2794,4.2466,222226_at
4.6266,4.6266,4.7793,222227_at
6.3859,6.3859,6.343,222228_s_at
11.884,11.884,11.9155,222229_x_at
9.6249,9.6249,9.4178,222230_s_at
10.5719,10.5719,11.4931,222231_s_at
8.0629,8.0629,8.4712,222233_s_at
5.2381,5.2381,5.5591,222234_s_at
8.835,8.835,8.9081,222235_s_at
4.7464,4.7464,4.9392,222236_s_at
4.9816,4.9816,4.3003,222237_s_at
6.1178,6.1178,5.5808,222238_s_at
6.1554,6.1554,5.6224,222239_s_at
6.5183,6.5183,7.5054,222240_s_at
4.7978,4.7978,6.1203,222241_at
5.8513,5.8513,6.4357,222242_s_at
6.4713,6.4713,6.8809,222243_s_at
12.2598,12.2598,11.8985,222244_s_at
5.6476,5.6476,5.3066,222245_s_at
4.2795,4.2795,4.273,222246_at
4.7351,4.7351,4.8491,222247_at
4.2796,4.2796,4.4013,222248_s_at
5.0015,5.0015,4.7711,222249_at
6.6744,6.6744,5.2086,222250_s_at
7.3397,7.3397,7.035,222252_x_at
5.4295,5.4295,4.729,222253_s_at
4.689,4.689,5.2982,222254_at
4.2797,4.2797,4.2467,222255_at
6.5438,6.5438,6.2412,222256_s_at
4.2798,4.2798,5.7621,222257_s_at
8.1552,8.1552,7.8974,222258_s_at
4.6581,4.6581,5.3938,222259_s_at
5.5596,5.5596,4.2709,222260_at
4.7064,4.7064,4.2468,222261_at
5.7867,5.7867,5.6114,222262_s_at
6.5245,6.5245,6.809,222263_at
7.2032,7.2032,6.7181,222264_at
4.3997,4.3997,4.3827,222265_at
7.7551,7.7551,7.1269,222266_at
4.3729,4.3729,5.6088,222267_at
4.2799,4.2799,4.4333,222268_x_at
6.1115,6.1115,5.9284,222269_at
7.3172,7.3172,7.0182,222270_at
5.9349,5.9349,5.7119,222271_at
6.323,6.323,5.5869,222272_x_at
5.548,5.548,5.3361,222273_at
5.4866,5.4866,5.793,222274_at
6.4695,6.4695,6.8195,222275_at
5.4093,5.4093,5.2354,222276_at
5.6673,5.6673,5.9553,222277_at
4.633,4.633,4.4429,222278_at
7.8713,7.8713,7.6392,222279_at
7.8999,7.8999,8.0772,222280_at
5.1935,5.1935,5.3835,222281_s_at
9.8778,9.8778,8.3991,222282_at
5.3946,5.3946,6.0916,222283_at
6.2475,6.2475,7.1414,222284_at
6.9334,6.9334,6.27,222285_at
5.3648,5.3648,5.0983,222286_at
4.28,4.28,4.2469,222287_at
4.2801,4.2801,4.247,222288_at
4.4748,4.4748,4.4838,222289_at
5.124,5.124,5.6104,222290_at
4.6068,4.6068,4.4356,222291_at
6.1049,6.1049,5.6212,222292_at
5.187,5.187,4.9483,222293_at
7.3493,7.3493,7.4227,222294_s_at
4.2942,4.2942,4.3226,222295_x_at
4.4669,4.4669,4.2573,222296_at
8.3613,8.3613,8.3699,222297_x_at
4.2943,4.2943,4.2471,222298_at
4.8981,4.8981,4.602,222299_x_at
4.809,4.809,5.2152,222300_at
6.4271,6.4271,6.9341,222301_at
6.5787,6.5787,6.538,222302_at
9.5838,9.5838,8.6721,222303_at
6.3158,6.3158,5.6436,222304_x_at
4.6783,4.6783,5.1358,222305_at
5.4304,5.4304,6.0461,222306_at
7.569,7.569,7.417,222307_at
5.3403,5.3403,5.7354,222308_x_at
8.6882,8.6882,7.7336,222309_at
7.3005,7.3005,7.39,222310_at
8.1923,8.1923,7.9345,222311_s_at
5.2593,5.2593,4.2472,222312_s_at
8.6545,8.6545,7.6445,222313_at
4.4797,4.4797,4.2473,222314_x_at
8.8777,8.8777,9.4999,222315_at
5.3318,5.3318,5.7634,222316_at
4.4542,4.4542,5.0424,222317_at
6.0563,6.0563,6.1764,222318_at
6.3745,6.3745,5.1528,222319_at
5.5804,5.5804,5.446,222320_at
5.5707,5.5707,4.7134,222321_at
6.053,6.053,5.027,222322_at
5.5483,5.5483,4.3329,222323_at
4.2802,4.2802,4.9124,222324_at
4.2804,4.2804,4.2473,222325_at
6.9402,6.9402,5.4893,222326_at
6.5251,6.5251,6.9198,222327_x_at
4.2805,4.2805,5.4015,222328_x_at
6.5626,6.5626,4.6158,222329_x_at
4.4656,4.4656,4.9395,222330_at
4.9691,4.9691,4.2474,222331_at
4.7854,4.7854,4.2475,222332_at
6.9635,6.9635,7.2422,222333_at
6.7674,6.7674,6.3549,222334_at
5.9551,5.9551,5.2071,222335_at
4.9362,4.9362,5.0222,222336_at
6.4707,6.4707,5.3933,222337_at
7.5095,7.5095,7.8754,222338_x_at
6.6685,6.6685,5.4626,222339_x_at
5.129,5.129,4.614,222340_at
4.6915,4.6915,5.0959,222341_x_at
4.2806,4.2806,4.2476,222342_at
5.5229,5.5229,8.5263,222343_at
6.3927,6.3927,5.953,222344_at
4.2807,4.2807,5.4397,222345_at
4.323,4.323,4.4811,222346_at
4.6672,4.6672,5.4373,222347_at
4.2808,4.2808,4.2477,222348_at
5.0306,5.0306,5.6133,222349_x_at
4.2809,4.2809,5.3042,222350_at
4.8342,4.8342,5.0314,222351_at
6.4862,6.4862,6.8049,222352_at
5.3167,5.3167,4.5842,222353_at
4.281,4.281,4.2478,222354_at
5.1356,5.1356,4.3363,222355_at
5.4099,5.4099,5.6297,222356_at
6.5078,6.5078,4.437,222357_at
6.588,6.588,6.2338,222358_x_at
4.2811,4.2811,4.2479,222359_x_at
6.4727,6.4727,5.9639,222360_at
5.301,5.301,4.6225,222361_at
5.532,5.532,4.8217,222362_at
4.673,4.673,6.2632,222363_at
5.9647,5.9647,4.248,222364_at
4.4329,4.4329,4.2481,222365_at
8.2386,8.2386,7.8221,222366_at
6.6287,6.6287,6.3637,222367_at
7.0801,7.0801,7.5803,222368_at
6.5841,6.5841,6.6501,222369_at
6.1156,6.1156,6.5183,222370_x_at
8.4235,8.4235,7.0814,222371_at
4.2812,4.2812,4.4786,222372_at
4.3072,4.3072,4.2482,222373_at
5.3438,5.3438,4.2627,222374_at
5.9857,5.9857,5.6841,222375_at
5.6271,5.6271,5.9455,222376_at
5.0507,5.0507,4.8169,222377_at
5.4426,5.4426,5.4522,222378_at
4.3953,4.3953,4.484,222379_at
8.7433,8.7433,8.0061,222380_s_at
5.6747,5.6747,5.2303,222381_at
5.6982,5.6982,6.3491,222382_x_at
4.2813,4.2813,4.2483,222383_s_at
5.4614,5.4614,5.1468,222384_at
8.5543,8.5543,8.0875,243_g_at
9.4156,9.4156,9.0118,266_s_at
7.1245,7.1245,7.2664,31637_s_at
4.8574,4.8574,4.5268,31799_at
9.3665,9.3665,9.2065,31807_at
8.1265,8.1265,7.7179,31826_at
5.3807,5.3807,5.669,31835_at
8.9829,8.9829,8.8058,31837_at
8.5983,8.5983,9.8641,31845_at
7.5342,7.5342,8.2244,31846_at
8.2005,8.2005,8.3713,31861_at
5.8049,5.8049,5.301,31874_at
6.7706,6.7706,6.9684,320_at
8.2911,8.2911,8.4811,32029_at
9.1476,9.1476,8.3376,32032_at
5.8821,5.8821,5.113,32042_at
7.2585,7.2585,6.7147,32062_at
8.5538,8.5538,7.0534,32069_at
4.2814,4.2814,4.3579,32088_at
8.6519,8.6519,8.0781,32091_at
5.1301,5.1301,5.5017,32094_at
8.3028,8.3028,8.577,32099_at
4.4527,4.4527,4.802,32128_at
7.0925,7.0925,6.9098,32137_at
8.1825,8.1825,8.6577,32209_at
8.1851,8.1851,7.4503,32259_at
5.8824,5.8824,5.527,32402_s_at
5.7216,5.7216,6.0478,32502_at
6.0894,6.0894,6.2557,32540_at
8.1041,8.1041,6.9596,32541_at
4.6104,4.6104,4.5128,32625_at
5.511,5.511,6.3193,32699_s_at
5.8669,5.8669,5.83,32723_at
7.3836,7.3836,8.5738,32811_at
8.2326,8.2326,8.5498,32836_at
8.0828,8.0828,8.7616,32837_at
10.8245,10.8245,10.3423,33132_at
7.3539,7.3539,6.7559,33148_at
6.5986,6.5986,6.1311,33197_at
12.2115,12.2115,10.8892,33304_at
8.1951,8.1951,8.2758,33307_at
8.9353,8.9353,10.2348,33322_i_at
7.1252,7.1252,7.0185,33323_r_at
5.4896,5.4896,5.9048,33494_at
5.9439,5.9439,6.7424,33579_i_at
5.6808,5.6808,5.1418,33646_g_at
6.8097,6.8097,5.7329,33736_at
6.5335,6.5335,5.6827,33760_at
4.4774,4.4774,4.9767,33767_at
7.3067,7.3067,8.1887,33768_at
8.3502,8.3502,8.3756,33778_at
6.6741,6.6741,6.9276,33814_at
7.5028,7.5028,7.2059,33850_at
5.8295,5.8295,4.999,34031_i_at
5.7497,5.7497,5.7253,34063_at
5.0785,5.0785,5.1123,34187_at
7.0238,7.0238,7.288,34206_at
12.0623,12.0623,12.1371,34210_at
8.029,8.029,7.7414,34221_at
8.4856,8.4856,8.6669,34225_at
8.0521,8.0521,7.7871,34260_at
8.3718,8.3718,7.7187,34406_at
6.1063,6.1063,6.5626,34449_at
5.4079,5.4079,4.2484,34471_at
4.2815,4.2815,4.8916,34478_at
8.0281,8.0281,8.7067,34689_at
5.0932,5.0932,5.4595,34697_at
7.5494,7.5494,6.062,34726_at
6.4016,6.4016,6.2199,34764_at
6.7819,6.7819,7.0787,34846_at
8.1628,8.1628,8.4069,34858_at
8.3075,8.3075,8.0175,34868_at
6.9557,6.9557,5.986,35147_at
4.4936,4.4936,4.2484,35148_at
7.3997,7.3997,7.5472,35150_at
9.4672,9.4672,8.7045,35156_at
8.3823,8.3823,7.8673,35160_at
6.9991,6.9991,6.9998,35179_at
9.8998,9.8998,10.5887,35201_at
7.5886,7.5886,7.1779,35254_at
6.8128,6.8128,7.1657,35265_at
7.1283,7.1283,7.0988,35436_at
7.5453,7.5453,7.4785,35617_at
6.4283,6.4283,7.4116,35626_at
6.4604,6.4604,6.9932,35666_at
8.2186,8.2186,8.5157,35671_at
8.7161,8.7161,8.5147,35685_at
7.1384,7.1384,6.7603,35776_at
6.7537,6.7537,8.746,35820_at
6.5123,6.5123,6.7857,35846_at
9.6786,9.6786,10.2723,35974_at
